"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","FQ2IWe src","Jn12ke src","ah5Ghc","A1zNzb href","J8zHNe","bbPy1","doJOZc","W4Efsd 5","W4Efsd 6","ah5Ghc 2","ah5Ghc 3"
"https://www.google.com/maps/place/Toby%27s+-+Ketintang/data=!4m7!3m6!1s0x2dd7fb7843d38cf5:0x814a6f979b3f6e37!8m2!3d-7.3095339!4d112.7252948!16s%2Fg%2F12hncbjyn!19sChIJ9YzTQ3j71y0RN24_m5dvSoE?authuser=0&hl=id&rclk=1","Toby's - Ketintang","4,4","(1.826)","·","$","Makanan Siap Saji","·","·","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHzSLUVuQb6ETZ-fu5jLHZGzRZ9h_ULnM7brhXAE_4VHRcYW2hPEDhrmiCQhG02KiL13s8myLqD9xbs7FN0CgG4Lo9-DT49mRuZ7PGRhLJjfdu1mXPE5St74EE6T3ZPcL0zaQSq=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rasa ayamnya lumayan enak, harga terjangkau.""","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMTJobmNianluGAA6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=UTD3ac6eKvaO4-EPlsLcYA&ei=UTD3ac6eKvaO4-EPlsLcYA&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","","Jl. Ketintang Madya No.18","· Tutup pukul 22.00","",""
"https://www.google.com/maps/place/Wizzmie+-+Stasiun+Kota/data=!4m7!3m6!1s0x2dd7f9187d8336d3:0xb8ac7572c78e948c!8m2!3d-7.2425469!4d112.7450184!16s%2Fg%2F11vbrycbkr!19sChIJ0zaDfRj51y0RjJSOx3J1rLg?authuser=0&hl=id&rclk=1","Wizzmie - Stasiun Kota","4,9","(15.435)","·","Rp 25–50 rb","Makanan Siap Saji","·","·","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHEr5-_1Nw6NCtU_7OJudN1sJ-No-JTQBQYnLGYeMN-1IMigwGKm89LFIk4qG97MmjMKbCj1mdNxpYQzcrZICzhY8w_yKHZsyoCVlFfu4Ik6bbY2JWeBpo_yX5C1SOUv03IFohE=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""makanannya enakk, murah, rekomen bnget untuk harga pelajar""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF2YnJ5Y2JrchgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=UTD3ac6eKvaO4-EPlsLcYA&ei=UTD3ac6eKvaO4-EPlsLcYA&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Jl. St. Kota No.4","· Tutup pukul 22.30","",""
"https://www.google.com/maps/place/Rolag+Kopi+Kayoon/data=!4m7!3m6!1s0x2dd7fbc5c516b8dd:0x2bc4e8448be3f46d!8m2!3d-7.2675033!4d112.7494612!16s%2Fg%2F11g4d1qv0c!19sChIJ3bgWxcX71y0RbfTji0ToxCs?authuser=0&hl=id&rclk=1","Rolag Kopi Kayoon","4,4","(4.093)","·","Rp 25–50 rb","Kedai Kopi","·","·","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHwmrkWG2fIZ2t4cDTs7DNzXvo8R1LXnKMknwUFztUuEnsLUhjFgX323mEyTPXM8Rq1k7_f8JiF43fcUy1-Sngr8txxic4h2X9kKbjNR4DMnYJeFBkpuGDop_OWZZ4a0Ok9S04n=w189-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempat sejuk nyaman bersih..harga terjangkau enak buat nongkrong""","","","","","Jl. Kayoon No.6","· Tutup pukul 00.00","",""
"https://www.google.com/maps/place/Ngastina/data=!4m7!3m6!1s0x2dd7f974e91d52b1:0x852de6bee9c3e31b!8m2!3d-7.2601658!4d112.7390713!16s%2Fg%2F11tbwhf5qs!19sChIJsVId6XT51y0RG-PD6b7mLYU?authuser=0&hl=id&rclk=1","Ngastina","4,7","(799)","·","Rp 25–50 rb","Jawa Tengah","·","Bpn Ktr. Surabaya, Jl. Tunjungan No.86","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEf8bESGLrufPbzB-aZItPRzSYJTrdIrn9wqRI8OtaaYhPwVge3EdI-myo3vik2pPPcBnjissU8TB9vSvF5Z8zWxdIv7dY-AdeXpUHZv50pEU2Jw3c0dtKTE4qVLfXjCR6936QwPmic62c=w204-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya khas, rasanya enak, porsinya banyak, Harga terjangkau.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF0YndoZjVxcxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=UTD3ac6eKvaO4-EPlsLcYA&ei=UTD3ac6eKvaO4-EPlsLcYA&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","· Tutup pukul 22.00","",""
"https://www.google.com/maps/place/Super+Indo+-+Plaza+Surabaya/data=!4m7!3m6!1s0x2dd7f962f094c5a7:0x1e898daf4f7242a8!8m2!3d-7.2648478!4d112.7485046!16s%2Fg%2F1tcwbt3h!19sChIJp8WU8GL51y0RqEJyT6-NiR4?authuser=0&hl=id&rclk=1","Super Indo - Plaza Surabaya","4,5","(2.885)","","","Toko Swalayan","·","·","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHC683Mt6riZkk9bm2RwszrWshvSf1bzITEkt-3FKh-MHfGuT-jHOI8HxW18F5b5yquHoblCuxUp7WQV8-7bUJtY1tUqYbZf-76ZidZo_Avn3psn4ZSx6yhq7NpOlgwbMjJDB74aQ=w184-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Lengkap, makanannya enak enak, parkor bagus + dekat wtc klo mau beli hp""","","","","","Plaza Surabaya, Jl. Pemuda No.31-34","· Tutup pukul 22.00","",""
"https://www.google.com/maps/place/HokBen+%E2%80%93+BG+Junction+Mall/data=!4m7!3m6!1s0x2dd7f943388ecfd5:0xb6eff55e9716ad3e!8m2!3d-7.2558009!4d112.7337837!16s%2Fg%2F11cly58ms2!19sChIJ1c-OOEP51y0RPq0Wl17177Y?authuser=0&hl=id&rclk=1","HokBen – BG Junction Mall","4,3","(369)","·","Rp 25–50 rb","Jepang","·","Jl. Bubutan No. 1-7, Genteng","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEcqp-NZ9HzxiuIrOvUmXfaMDVREqyMJfqSF6AGLOCc9UhgtYJqbsuCEI5eRyxP668GfeATGF3WdEMoJc5gEge0LF3TgofmO5hGwi42ZQCdPYFXifPmKf7-h_O-HVtwC-Y24Q3MnIPSITbr=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""pelayanan sangat ramah,","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFjbHk1OG1zMhgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=UTD3ac6eKvaO4-EPlsLcYA&ei=UTD3ac6eKvaO4-EPlsLcYA&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","· Tutup pukul 22.00","makanan","nya enak tempat bersih dan nyaman"""
"https://www.google.com/maps/place/KFC+-+Ciputra+World/data=!4m7!3m6!1s0x2dd7f9416aaaaaab:0xea071f9f27535c52!8m2!3d-7.2921217!4d112.72038!16s%2Fg%2F12ml2yprb!19sChIJq6qqakH51y0RUlxTJ58fB-o?authuser=0&hl=id&rclk=1","KFC - Ciputra World","4,4","(630)","·","Rp 25–50 rb","Makanan Siap Saji","·","CIPUTRA WORLD FOOD COURT LANTAI 3 unit 38-39, Jalan M Sungkono No.89","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE0zQZb6HuSes1ZYo6oLuYsFYH-iDCEGkZj5gs61Fr9OpywOSYMJU_5jRdVZBOmAah31pEBGG2zscai_AOB2NjXIZuHrsMOeGmtHy-k7MhQKLyaMuSMD-gOZ31B27IdUvm-sZAa=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ayam rasanya kayak digoreng bolak-balik.""","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMTJtbDJ5cHJiGAE6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=UTD3ac6eKvaO4-EPlsLcYA&ei=UTD3ac6eKvaO4-EPlsLcYA&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Franchise restoran ayam goreng","· Tutup pukul 22.00","",""
"https://www.google.com/maps/place/Botanika+-+Kertajaya+Indah/data=!4m7!3m6!1s0x2dd7fa3a005a3f37:0xa8d07d36e28a1151!8m2!3d-7.2801373!4d112.7749205!16s%2Fg%2F11d_bsnb1_!19sChIJNz9aADr61y0RURGK4jZ90Kg?authuser=0&hl=id&rclk=1","Botanika - Kertajaya Indah","4,6","(3.348)","·","$$$","Indonesia","·","·","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF9zodHww6CXbPlvQfRj5NwFFmKTYjlFT4Hw37mr9UQCLdIyGVvCWWX6376gyScz91Xx7Nix3tAi5G8qHwdItBTLZHG2Juh2EAMsAtyImKqiHcQd96vEv4CORiS5sC7wHnwpF8s=w199-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enak, menu Nusantara, harganya standart, tempatnya nyaman""","","","","","Jl. Raya Kertajaya Indah Blok F-303 No.33","· Tutup pukul 22.00","",""
"https://www.google.com/maps/place/Jajanow+Rek/data=!4m7!3m6!1s0x2dd7f99e2b4155b7:0xf96698d7dfaeb37d!8m2!3d-7.3410384!4d112.7682288!16s%2Fg%2F11s7km1w3g!19sChIJt1VBK5751y0RfbOu39eYZvk?authuser=0&hl=id&rclk=1","Jajanow Rek","5,0","(1)","","","Restoran","·","pintu keluar KFC, Jl. Raya Rungkut Menanggal Gang sebelah No.28","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHHptmFCdtwyFBuqvybdhxVe_0yPjG2rasMpduMIWQbOnPaMVDvpePSgK0oST6m2KQcmZ4JKIwVK1M6N89BAbQ9r3Q0K5jIuiquTSju3CU8awmPkLzwybzvMrJQpC8t7ASGivPJdw=w80-h93-k-no","","Makan di tempat","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFzN2ttMXczZxgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=UTD3ac6eKvaO4-EPlsLcYA&ei=UTD3ac6eKvaO4-EPlsLcYA&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","","","· Tutup pukul 23.00","Drive-through",""
"https://www.google.com/maps/place/Makan+Teman+Food+Believery/data=!4m7!3m6!1s0x2dd7fb7fa4dc32a7:0x66cfdcc5eaac049f!8m2!3d-7.2763717!4d112.7882421!16s%2Fg%2F11m8qt3ltf!19sChIJpzLcpH_71y0RnwSs6sXcz2Y?authuser=0&hl=id&rclk=1","Makan Teman Food Believery","4,8","(16)","","","Dapur komersial bersama","·","Jl. Tegal Mulyorejo Baru No.20","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGbveZLbnpCUv1mIkwP93p-2edQ5d2LT0ikLB_BtuhPB31YRJ92M3dT1DEVs6SEnOCk2J6s9PPb4eGcB5bV8yxdZHkcsJj4KCybfb08jE3QNvWKO50bXOlQKwfk_6EK8Onz3LSKkQ=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Cuma ada tulisanbselain penghuni dilarang masuk dan motor parkir di situ.""","","","","","","","",""
"https://www.google.com/maps/place/Warung+%22Barokah%22+%28Bu+Yun%29/data=!4m7!3m6!1s0x2dd7fea9bd606be5:0x29f1573a6ce13eb9!8m2!3d-7.268086!4d112.7087228!16s%2Fg%2F11f3hbgtjd!19sChIJ5Wtgvan-1y0RuT7hbDpX8Sk?authuser=0&hl=id&rclk=1","Warung ""Barokah"" (Bu Yun)","4,5","(34)","","","Jawa","·","·","Buka","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=v89stieZjh-r-z7kG1RU5g&cb_client=search.gws-prod.gps&w=80&h=92&yaw=303.2707&pitch=0&thumbfov=100","","Makan di tempat","","","","","Jl. Simo Gn. Bar. Tol No.166","· Tutup pukul 23.00","Bawa pulang",""
"https://www.google.com/maps/place/HokBen+-+Dr.+Soetomo/data=!4m7!3m6!1s0x2dd7fbc3b98b9623:0x4c23581d331a1bc5!8m2!3d-7.2814769!4d112.7411329!16s%2Fg%2F1hf4rnjq2!19sChIJI5aLucP71y0RxRsaMx1YI0w?authuser=0&hl=id&rclk=1","HokBen - Dr. Soetomo","4,5","(7.344)","·","Rp 25–50 rb","Makanan Siap Saji","·","·","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGN2lpKCm7z9VE45r41V5nkUamt9tPwWphswj8LVduhxQXyEDe3CYPPqCjEofTXanUYQ77brW0THECSF26xLam4ay1p98rAgbX46xx6OXJalp8xpq00pROCiYz4v4N0qgxtjsWgQQ=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMWhmNHJuanEyGAE6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=UTD3ac6eKvaO4-EPlsLcYA&ei=UTD3ac6eKvaO4-EPlsLcYA&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Jl. Dr. Soetomo No.23-25","· Tutup pukul 00.00","Makanan","nya enak, tempatnya cozy, pelayanan juga"
"https://www.google.com/maps/place/Roll+Banana+Surabaya/data=!4m7!3m6!1s0x2dd7fbdbf67b4555:0x6db853a1cbef8f99!8m2!3d-7.305746!4d112.7466129!16s%2Fg%2F11rpdcpgm7!19sChIJVUV79tv71y0RmY_vy6FTuG0?authuser=0&hl=id&rclk=1","Roll Banana Surabaya","5,0","(6)","","","Makanan Siap Saji","·","Jl. Bendul Merisi No.135 008, RT.008/RW.03","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEt-afkNZed0Ugrp-ZPWBEQ4bqAS_9VF3Ke_B4QRymjS1EQsK1HroERE4_fqqHUEhgv5tGxp783npR2TyoXZboorzIy1SlMCth_7SYLpW9lfSNbUFVcgJ7ORzX6UKc2vmle0ubE=w80-h142-k-no","","Makan di tempat","","","","","","· Tutup pukul 22.00","Drive-through","Antar tanpa bertemu"
"https://www.google.com/maps/place/Warung+Bu+Kris/data=!4m7!3m6!1s0x2dd7fbd8fe821f07:0xef0c8aa179f7bd65!8m2!3d-7.2697603!4d112.7467382!16s%2Fg%2F1hd_fk36b!19sChIJBx-C_tj71y0RZb33eaGKDO8?authuser=0&hl=id&rclk=1","Warung Bu Kris","4,5","(3.831)","·","Rp 25–50 rb","Jawa","·","·","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHX5X5WY_8Rh2EinrmZzfs_dH3jUe8mgqU_X-5TDpjwOwwSv_c0jv0vocdpdxBdeukemtE1UxaNf6RXeXEAlvZ_q600EmPsXdcmUZSE7pkIaEtuMIP3tutucepigjoEI0P58zOi6w=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya tergolong enak dan harganya murah.""","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMWhkX2ZrMzZiGAE6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=UTD3ac6eKvaO4-EPlsLcYA&ei=UTD3ac6eKvaO4-EPlsLcYA&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Jl. Kayoon No.46B","· Buka Sen pukul 08.00","",""
"https://www.google.com/maps/place/Toby%27s+-+Semolowaru/data=!4m7!3m6!1s0x2dd7fb30630544d9:0x5a2ee8b474e5e494!8m2!3d-7.3004515!4d112.7759638!16s%2Fg%2F11h6dcw84q!19sChIJ2UQFYzD71y0RlOTldLToLlo?authuser=0&hl=id&rclk=1","Toby's - Semolowaru","4,5","(761)","·","Rp 1–25.000","Ayam","·","·","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGpv5nX7mG07BS7tboUKlsG838U9Qayeh4w-Mv1nTWXcyystym4L9Oo4p2UdlgIe_11sEO1L5lyY2ZlmzV19WortrjMrqi9HEU7CSubPdPemAOWfec6RiLa2PhDHeNIs2fioQBu=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ayam enak, kentang goreng enak,","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFoNmRjdzg0cRgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=UTD3ac6eKvaO4-EPlsLcYA&ei=UTD3ac6eKvaO4-EPlsLcYA&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","","Jl. Semolowaru No.96-98","· Tutup pukul 22.00","cepat",", bersih, es krim oke,"""
"https://www.google.com/maps/place/Yoshinoya+-+Galaxy+Mall/data=!4m7!3m6!1s0x2dd7fa3cb84ff481:0xcaed8e1dca511e1c!8m2!3d-7.2753136!4d112.7820732!16s%2Fg%2F11bxgb8xd7!19sChIJgfRPuDz61y0RHB5Ryh2O7co?authuser=0&hl=id&rclk=1","Yoshinoya - Galaxy Mall","4,2","(1.432)","·","Rp 50–75 rb","Makanan Siap Saji","·","·","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGqFIZqrbhQtFO7ZZnteekqqPasHixU2pd_p5H9UHfPisILy9u9-XMgU-G2DvVbO2jwLdNZXu0yRbB5l0zZCmxPGclYlMEG5gn9DIt3AXtMG0rVbT7PqN4W2Vm-T1BeWurG-JerIg=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya bagus makanannya enak, harganya sesuai nagih dah kalo kesini""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFieGdiOHhkNxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=UTD3ac6eKvaO4-EPlsLcYA&ei=UTD3ac6eKvaO4-EPlsLcYA&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Galaxy Mall 1, Jl. Dr. Ir. H. Soekarno No.37","· Tutup pukul 22.00","",""
"https://www.google.com/maps/place/Burger+King+-+Tunjungan+Plaza+3/data=!4m7!3m6!1s0x2dd7f960a725ce53:0xf0bae0ed71d93d84!8m2!3d-7.2620817!4d112.7388977!16s%2Fg%2F11bz_ysr0w!19sChIJU84lp2D51y0RhD3Zce3guvA?authuser=0&hl=id&rclk=1","Burger King - Tunjungan Plaza 3","4,4","(17.822)","·","Rp 25–50 rb","Makanan Siap Saji","·","Jalan Basuki Rahmat.8 - 12 5th Floor Unit 21-24","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGuHqcUNxL-dhbIQR4gIlOPprl1sTd4NTozTICxmpWdxddf0lSEqSvL8zPQYvrKP5rXwB7-EX2tckHfX-qPyldaGK4vl9KP7KnndTvhGxAtpy39NX-_Aog9FVPCg3JFG_nKnQg2=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiel95c3IwdxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=UTD3ac6eKvaO4-EPlsLcYA&ei=UTD3ac6eKvaO4-EPlsLcYA&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Jaringan burger panggang cepat saji","· Tutup pukul 22.00","makanan","nya enak"" pelayanan nya bagus sopan tempat nya bersih"""
"https://www.google.com/maps/place/Warung+Kuning+-+Kalibokor/data=!4m7!3m6!1s0x2dd7fbb5316dd829:0xbbd99620398a695d!8m2!3d-7.2877322!4d112.7624485!16s%2Fg%2F11b6xgd_g2!19sChIJKdhtMbX71y0RXWmKOSCW2bs?authuser=0&hl=id&rclk=1","Warung Kuning - Kalibokor","4,5","(2.330)","·","Rp 1–25.000","Jawa","·","·","Segera tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEu1erhN23eZoCFg5oG41RciEZqrqk_sZ3vpS6vAe6CigdKhcvSpDzjyzzp6VevD6FghQ3pFlH8Tx8ut8tDOoh6-nH0MgphN6xt6Jxp0zR0U9urvAHXomNuug14WI2e1Cg1vDLS=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rasa enak, harga murah, area makan luas""","","","","","Jl. Kalibokor Selatan","· 19.00 · Buka Sen pukul 07.00","",""
"https://www.google.com/maps/place/Yoshinoya+-+Ciputra+World+Surabaya/data=!4m7!3m6!1s0x2dd7fb8bc530fd8d:0x168a8a0db8f4aff4!8m2!3d-7.2933413!4d112.7193554!16s%2Fg%2F11b6vfwc15!19sChIJjf0wxYv71y0R9K_0uA2KihY?authuser=0&hl=id&rclk=1","Yoshinoya - Ciputra World Surabaya","4,3","(570)","·","Rp 50–75 rb","Makanan Siap Saji","·","Food Wave, Ciputra World, Jl. Mayjen Sungkono No.89 Level 3","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFo21wLDWM6hTReGmdgpVj52AcuWUjZPQxKOdiyfxN97r16iQmGKGPUNc1H-rffU-oex_avZlExryPdW4NNzEIK-fUpq7AzxXvXeajAwOuxootDjlRHJ9M96cTkxjryb2guH9Y=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enak, murah, kasir ramah,","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiNnZmd2MxNRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=UzD3afXCNZOb4-EP9MnK8AE&ei=UzD3afXCNZOb4-EP9MnK8AE&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","· Tutup pukul 22.00","cepat","..
Balik lagi lah besok"""
"https://www.google.com/maps/place/Foodteria+The+Central+Mall+Gunawangsa+Tidar/data=!4m7!3m6!1s0x2dd7f9ac34bcd991:0x892a7ba61e118b4f!8m2!3d-7.2539211!4d112.7156811!16s%2Fg%2F11gy1rq_qw!19sChIJkdm8NKz51y0RT4sRHqZ7Kok?authuser=0&hl=id&rclk=1","Foodteria The Central Mall Gunawangsa Tidar","4,2","(24)","·","Rp 25–50 rb","Restoran","·","Gunawangsa Tidar, Jl. Tidar No.350, RT.005/RW.05","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE0peTvebk5T7YwRHZjLBdHTAwvgi592qP0lWYaKJZonmgH4LgCl82k9eKTTxfFQovxOHl4nO2Fx4SIa9gy0mwSkb-1JhVR67QBAF4tcC2-eZ9iOivDPolaPSSzI7L82XTe-FWdHQ=w138-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Harga dan porsi nya wajar dan cukup murah.""","","","","","","· Tutup pukul 22.00","",""
"https://www.google.com/maps/place/Yoshinoya+-+Rajawali/data=!4m7!3m6!1s0x2dd7f9237a2ac4fb:0x768b21059353fce5!8m2!3d-7.2346709!4d112.7332402!16s%2Fg%2F11c51w98jm!19sChIJ-8QqeiP51y0R5fxTkwUhi3Y?authuser=0&hl=id&rclk=1","Yoshinoya - Rajawali","4,4","(1.958)","·","Rp 50–75 rb","Makanan Siap Saji","·","Jl. Rajawali No.52","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG2o8Cf5QS7SMVLkFs1K_EciF7rXQD74wULRBEpN713lqmDHqr7F27TCal62b3Y0bckY5stTEhYsF0m7p9TUGnB5yn6yLG7oO1gefzSpod67CpRbbyumQQ4twXeVjo_pIEWfN2y=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Yakiniku beef ama chicken karageenya recomended banget""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFjNTF3OThqbRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=UzD3afXCNZOb4-EP9MnK8AE&ei=UzD3afXCNZOb4-EP9MnK8AE&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","· Tutup pukul 22.00","",""
"https://www.google.com/maps/place/Bakmie+Sapi+Fengkolan+Pusat/data=!4m7!3m6!1s0x2dd7fb002b138d1d:0xfb29cf8a0d9cf15!8m2!3d-7.2844559!4d112.753254!16s%2Fg%2F11vsq5cgph!19sChIJHY0TKwD71y0RFc_ZoPicsg8?authuser=0&hl=id&rclk=1","Bakmie Sapi Fengkolan Pusat","3,1","(175)","","","Makanan Siap Saji","·","Jl. Pucang Anom No.26","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH5gwYKVaATVynyViEr07J8W_XpotrxeQpeXppH-dB2neeYb-2ey18GS25n7mndenHTkR61gw9nClcHxAu34UotswrYmz6Q8WjuynefW_mmXiIswnWEt7WzVhECojLXRXT3BaUi=w134-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Wajib cobain yg varian komplit soalnya bakso sama pangsitnya enak bgt""","","","","","","· Buka pukul 21.30","",""
