"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","FQ2IWe src","Jn12ke src","ah5Ghc","A1zNzb href","J8zHNe","bbPy1","M4A5Cf","ah5Ghc 2"
"https://www.google.com/maps/place/kedai+sila/data=!4m7!3m6!1s0x2e68e712ae665405:0x5a917516acb31baa!8m2!3d-6.8987311!4d107.5946305!16s%2Fg%2F11qp3w35l0!19sChIJBVRmrhLnaC4RqhuzrBZ1kVo?authuser=0&hl=id&rclk=1","kedai sila","4,0","(1)","","","Brunch","·","Jl. Dr. Djunjunan No.38","Buka","· Tutup Sen pukul 10.10","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=laGC_QGwp0WsFeZ59U0CuQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=75.68792&pitch=0&thumbfov=100","","Makan di tempat","","","","·","Bawa pulang"
"https://www.google.com/maps/place/Kedai+159/data=!4m7!3m6!1s0x2e68e7b1057b2a59:0xcbc1987509504c99!8m2!3d-6.8996031!4d107.6296697!16s%2Fg%2F11c2nndr69!19sChIJWSp7BbHnaC4RmUxQCXWYwcs?authuser=0&hl=id&rclk=1","Kedai 159","3,5","(63)","·","Rp 1–25.000","Kafe","·","Jl. Surapati No.159","Buka","· Tutup pukul 21.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE1FfCMio2jkE5ai7jnCcgeQsuWhKSeO1-cVHEZkgUfq2Va5KMYA9029ANcKrEZkY5WvGk_oCmV0mlXc-maXDBa3rPN7Memhy61bF8_NGtGXEv0KrbmNF3HyDpnVbutTgt0T79sLA=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya enak""","","","","",""
"https://www.google.com/maps/place/Kedai+Baraya/data=!4m7!3m6!1s0x2e68e7d0f114e75b:0x91e6bcf352b291f8!8m2!3d-6.8973183!4d107.6116805!16s%2Fg%2F11rld2nlxm!19sChIJW-cU8dDnaC4R-JGyUvO85pE?authuser=0&hl=id&rclk=1","Kedai Baraya","","","","","Toko Roti","·","Jl. Ciungwanara No.4a","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE755YLO2Y8PhdJrWuAxoiM5hmF5vUhoYmvM6nh7gpvs2Pj79FYdr5RTLZ4zI6ug9-Yd6Th87605wLQVQdrlwDjZnH2rqS5BqihFmPvNm67C3NpF6ou42liUC0L7Ls4-JcdPlBo=w80-h106-k-no","","Pesan antar","","","","",""
"https://www.google.com/maps/place/86+Coffee/data=!4m7!3m6!1s0x2e68e7006ffaaeb9:0xa70f12cad8f8cfbd!8m2!3d-6.8965535!4d107.6130182!16s%2Fg%2F11y7_skr7q!19sChIJua76bwDnaC4Rvc_42MoSD6c?authuser=0&hl=id&rclk=1","86 Coffee","","","","","Kedai Kopi","·","Jl. Ir. H. Juanda No.86","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHp40kn7sf-WLKwSFcaKgl9T-2AlbvsCgMqt3-c7DvcEnhN9TEOdZBjVipSUgTvf7aGkHqj6ih1FlxkDjIp9aXl1SgwHUGg6aIJThRW1qVeK-oqmhzmu5wE5jWB4zQ7JTGpIQ0=w80-h142-k-no","","Makan di tempat","","","","",""
"https://www.google.com/maps/place/Warkop+Sauyunan+Salawasna/data=!4m7!3m6!1s0x2e68e7001f9c57cb:0xb0af6861fd114b04!8m2!3d-6.8978597!4d107.6088132!16s%2Fg%2F11vq_52329!19sChIJy1ecHwDnaC4RBEsR_WFor7A?authuser=0&hl=id&rclk=1","Warkop Sauyunan Salawasna","5,0","(1)","","","Kedai Kopi","·","4J25+VG3, Jl. Tamansari","Buka 24 jam","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MP9wMOi4CxhhFHw7XWIzkw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=12.5384445&pitch=0&thumbfov=100","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""mantap lanjutkan""","","","","",""
"https://www.google.com/maps/place/KEDAI+SEMBILAN+TIGA/data=!4m7!3m6!1s0x2e68e7ca3f3fb149:0xa639bd73f144c2ee!8m2!3d-6.869887!4d107.614288!16s%2Fg%2F11nz0x3np1!19sChIJSbE_P8rnaC4R7sJE8XO9OaY?authuser=0&hl=id&rclk=1","KEDAI SEMBILAN TIGA","5,0","(3)","","","Kedai Kopi","·","Jl. Dago Pojok Tanggulan Cikalapa 2 No.93","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFQ0aVJC525_S95soplWPnSWTPGRIjS9mcGuakyo8f2v4nZSeGoqWartMpCv1_DXF9r-Rf1-ZPTWVb6wNKx_3Vq60fzLN114rjQL5BXXu_iOUIev4FQ8wmtI3OBfrkf5kVk6qocqQ=w80-h106-k-no","","Makan di tempat","","","","·","Bawa pulang"
"https://www.google.com/maps/place/Boven+Coffee+House/data=!4m7!3m6!1s0x2e68e7003c045577:0x65585e55d9e4b45a!8m2!3d-6.8965535!4d107.6130182!16s%2Fg%2F11wr3c9v04!19sChIJd1UEPADnaC4RWrTk2VVeWGU?authuser=0&hl=id&rclk=1","Boven Coffee House","4,9","(8)","·","Rp 25–50 rb","Kedai Kopi","·","Jl. Ir. H. Juanda No.86","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEBhbW0WFB2958j3Lv1CcyEtbkL3HuLoskrLqgmsE4AeocL_-Dojecf92gl-7tSuCL-nw7QQ4F_zt8YqSNyOFWj6bc6ygQ78hE3tpfeOXXIYHjkzHvViwgEvimo6eVCFGdbJEMU=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Lokasinya strategis di sekitar toko kue oleh-oleh Bandung yang terkenal.""","","","","",""
"https://www.google.com/maps/place/KEDAI+COFFEE+KOTEKA/data=!4m7!3m6!1s0x2e68e72f08922b47:0xb90c3a40e3caf62d!8m2!3d-6.8933691!4d107.6293502!16s%2Fg%2F11nx5nz5mq!19sChIJRyuSCC_naC4RLfbK40A6DLk?authuser=0&hl=id&rclk=1","KEDAI COFFEE KOTEKA","4,9","(19)","","","Kedai Kopi","·","Jl. Batik Agung No.12","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHsJATrqitfn9wVS0DEnyc0bLtXHf6REhTvgk4xCnIj4t3RZmkPdes2_QtM0PcVtl4Ugo30UvIvKO77Iyzy1y3IYvOYb5L4euxvidbCubKoeNPy_r3V1j5NmKMnIsG9UtOTfVlp=w93-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""recomend banget, urusan rasa polllll, harga bersahabat🔥🔥""","","","","",""
"https://www.google.com/maps/place/Kopi+Edan/data=!4m7!3m6!1s0x2e68e65a9f6dd819:0x4296e36b006e896e!8m2!3d-6.8959927!4d107.6094549!16s%2Fg%2F11c5s7c90m!19sChIJGdhtn1rmaC4RboluAGvjlkI?authuser=0&hl=id&rclk=1","Kopi Edan","5,0","(2)","","","Kedai Kopi","·","Jl. Kebun Binatang No.14","Tutup","· Buka Sen pukul 05.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFEhuLO49T4_CC8-ZSwQMLp0Uol3oyh2S_0hpFNK_J5q8D6xwLo5fgczY9RBF9sP-jvSlDaSDPCu8ReKwbSMbUWOIvyN5akFSL7DSbISSUlMvrEJxK-6bBqcCCxjUzsbEUQ3u0=w95-h92-k-no","","Makan di tempat","","","","·","Bawa pulang"
"","","","","","","","","","","","","","","","","","",""
