"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","FQ2IWe src","Jn12ke src","ah5Ghc","A1zNzb href","J8zHNe","bbPy1","ah5Ghc 2","ah5Ghc 3","doJOZc","W4Efsd 6"
"https://www.google.com/maps/place/cafetaria+cepat+saji/data=!4m7!3m6!1s0x2e68e700784cf295:0xd38278849127352a!8m2!3d-6.863009!4d107.629572!16s%2Fg%2F11xlptmlvg!19sChIJlfJMeADnaC4RKjUnkYR4gtM?authuser=0&hl=id&rclk=1","cafetaria cepat saji","","","","","Restoran","·","Jl. Pakar Bar. No.9a","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vYS5FwqB8qTfAeWgmYW_mA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=165.41167&pitch=0&thumbfov=100","","Makan di tempat","","","","Bawa pulang","","",""
"https://www.google.com/maps/place/Subway+23+Paskal/data=!4m7!3m6!1s0x2e68e73f632c8deb:0xbdfb65d147a9cb0d!8m2!3d-6.9158967!4d107.5939276!16s%2Fg%2F11t4ftk8wt!19sChIJ640sYz_naC4RDcupR9Fl-70?authuser=0&hl=id&rclk=1","Subway 23 Paskal","4,4","(327)","·","Rp 50–75 rb","Sandwich","·","3HMV+JHV, Jl. Pasir Kaliki","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHAfGjhXHQyLuGT8NOBJ9PdjGZfyRGy2KB4RW9IZFRTg-4LBDgj0W_5f_FrCpJjgtaAbkT7HcE-qIzMwHFLeumbC4_LhTO8pFXYv5GIjHc6P6EFwNTD2FseQaBDnirmwVSi7CfluA=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Menu yang dicoba: garlic bread & tuna (sayur komplit & saus tartar).""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF0NGZ0azh3dBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=NDb3adXJLYuPnesPltvB2QU&ei=NDb3adXJLYuPnesPltvB2QU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","","Jaringan kedai buat sandwich sendiri"
"https://www.google.com/maps/place/Indomaret/data=!4m7!3m6!1s0x2e68e6510f00b421:0x33751ef294f5b184!8m2!3d-6.8939638!4d107.6135886!16s%2Fg%2F11b6t79btd!19sChIJIbQAD1HmaC4RhLH1lPIedTM?authuser=0&hl=id&rclk=1","Indomaret","4,3","(29)","","","Minimarket","·","RS. Borromeus, Jl. Ir. H. Juanda No.100","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-proxy/ALd4DhFT12XY4bqz18VoO-bKQRz08SZl4tGVTshqIMsE1RhwojtXOMfaNqOPK1RhdVilXbfd3HjgXb4Z9OnTf0V4uqJ6RLuwEZgQfIOYtrhxaofBLAlPNhZYOjJRanXS0wcc-oJrp7Zhqq5yOJguJpHvASi1vZY6HFmD5ymfEbrS5DQC2VFzZCMFI8Yzcdl_tfsrLPKoqw=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya juga bersih dan nyaman meskipun sering rame.""","","","","","","",""
"https://www.google.com/maps/place/Indomaret+Cihampelas+198/data=!4m7!3m6!1s0x2e68e6594f135291:0x15a3a9efd554d136!8m2!3d-6.8915705!4d107.6043966!16s%2Fg%2F11bbwz4bym!19sChIJkVITT1nmaC4RNtFU1e-poxU?authuser=0&hl=id&rclk=1","Indomaret Cihampelas 198","4,2","(466)","","","Minimarket","·","Jl. Cihampelas No.98","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHnjJ-nzE-BRcI3EhFo4zi6BmM2czO1JcqS8YSA2xGzuGWN3xXoWrJVc5L6RQfSizGaQquXJOmLdLq7SLhnmlVJu9JAiq_PQQWUC1aoKA0FM5-s1kC6HYruKtpv05xDpAMtDU2gTaVHXqiq=w125-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Indomaret cihampelas barnag*nya kumplit terutama chikennya enak""","","","","","","",""
"https://www.google.com/maps/place/HokBen+Riau+-+Bandung/data=!4m7!3m6!1s0x2e68e782baf41893:0xa0279ab050c85c70!8m2!3d-6.9058947!4d107.6184445!16s%2Fg%2F11fd46vsqm!19sChIJkxj0uoLnaC4RcFzIULCaJ6A?authuser=0&hl=id&rclk=1","HokBen Riau - Bandung","4,2","(758)","·","Rp 25–50 rb","Makanan Siap Saji","·","·","Buka","· Tutup pukul 21.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFGQZ_9NouZkscUoXSJxolYtyV9Sl3R354G1yrOugfCoXyaL99SHzU0s2-9pKQJNRiJdxtGkOzNtPO2ip8lSmRJcvfmnY66dHaz6_KuX021KUmqoCfvRUZkZ7IRZwHvfnGPp-S7=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makan nya enak,pelayanan puas,toilet nya nyaman,""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFmZDQ2dnNxbRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=NDb3adXJLYuPnesPltvB2QU&ei=NDb3adXJLYuPnesPltvB2QU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","","Jl. L. L. R.E. Martadinata No.77"
"https://www.google.com/maps/place/Makanan+Siap+Saji/data=!4m7!3m6!1s0x2e68e5a29fb0b70b:0xc435213b2edd99d2!8m2!3d-6.8914531!4d107.5488002!16s%2Fg%2F11j23lfbm9!19sChIJC7ewn6LlaC4R0pndLjshNcQ?authuser=0&hl=id&rclk=1","Makanan Siap Saji","5,0","(1)","","","Makanan Sehat","·","kp citaman","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Njhz9UpEx6Lfqx2-jkKi-w&cb_client=search.gws-prod.gps&w=80&h=92&yaw=204.09656&pitch=0&thumbfov=100","","Makan di tempat","","","","Bawa pulang","Pesan antar","",""
"https://www.google.com/maps/place/BASO+TAHU+ARESNA/data=!4m7!3m6!1s0x2e68e7f4b7326e5f:0x7d00a195dcb046cc!8m2!3d-6.8896002!4d107.6284161!16s%2Fg%2F11hzqd43y_!19sChIJX24yt_TnaC4RzEaw3JWhAH0?authuser=0&hl=id&rclk=1","BASO TAHU ARESNA","4,6","(22)","·","Rp 1–25.000","Makanan Siap Saji","·","·","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFxJwas9i4E9julJ5Ikw_i77D4vur0jPkwmX3FtEegkm-lCAv0M2zmGVdVPRGgKNOG8FXFpdjbaLH44mw3bTFBCw75A2K7VNmQSS0NzWAbXoN0MTlZq8fULzvLLfjdHNhQNTDmrdFKWcmVS=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFoenFkNDN5XxgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=NDb3adXJLYuPnesPltvB2QU&ei=NDb3adXJLYuPnesPltvB2QU&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","Makanan","nya enak sekali, sangat rekomended makan di sini.""","","Jl. Cibeunying Kolot III"
"https://www.google.com/maps/place/Institut+Teknologi+Bandung/data=!4m7!3m6!1s0x2e68e65767c9b183:0x2478e3dcdce37961!8m2!3d-6.8903617!4d107.6101912!16s%2Fm%2F06wc97_!19sChIJg7HJZ1fmaC4RYXnj3NzjeCQ?authuser=0&hl=id&rclk=1","Institut Teknologi Bandung","4,7","(5.645)","","","Institut Teknologi","·","·","Tutup","· Buka Sen pukul 07.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE1SM5jJf8aIX0zLysV7b162MO6b_J5YCbejOFi6ZueEfM05Lnd8__5SKdPWQMsfgkzEV6QpzmYf_EuF2DpWMs6XVGu-Ezls3bwa0-kGCbq5t701mpqkrJS3I-I-BoppNrY7fTG=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Harga sangat terjangkau, recommended.""","","","","","","","Jl. Ganesa No.10"
"https://www.google.com/maps/place/Nanakam+Fresh+Market/data=!4m7!3m6!1s0x2e68e71b6f4ae5b5:0x85b133a7519480e3!8m2!3d-6.9067911!4d107.614203!16s%2Fg%2F11t46rd0lg!19sChIJteVKbxvnaC4R44CUUaczsYU?authuser=0&hl=id&rclk=1","Nanakam Fresh Market","4,1","(251)","","","Toko bahan makanan","·","·","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE-5oECS8HQ8oMpKRyEoPtWnw067Fv44eOoPkiTcEHGjQ1pDjpezr5IOAsE89ZSSqplSvtjEc6Njk6vZsV72iuJIrsOhDU8vSe_7GYXg5OoLmhrtFbuv0hDKbvPZyZTQXOcdpqnmw=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Banyak daging-daging dan","","","","makanan","matang atau minta dimasak di sini.""","","Jl. L. L. R.E. Martadinata No.20A"
"https://www.google.com/maps/place/McDonald%27s+Pasir+Kaliki/data=!4m7!3m6!1s0x2e68e7d291a08dd1:0xa0168683e7fbfefd!8m2!3d-6.9063145!4d107.5972004!16s%2Fg%2F11fjp_xqhr!19sChIJ0Y2gkdLnaC4R_f7754OGFqA?authuser=0&hl=id&rclk=1","McDonald's Pasir Kaliki","4,5","(4.112)","·","Rp 25–50 rb","Makanan Siap Saji","·","·","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFhwBYDP4TN2jdG8BISae_jQY9dQHFVsS1k1igO3JkYIobBuLhwfzjauBuLld6cZfIjOgq5di0lrYE9wAunr4LDdKB4qO8AOBv25qAC_2gqWjtE7suE7nnAM9_CKhRILk7YSSEq=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pelayanannya","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFmanBfeHFochgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=NDb3adXJLYuPnesPltvB2QU&ei=NDb3adXJLYuPnesPltvB2QU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","cepat",", meskipun ramai makanannya datangnya cepet.""","","Istana Plaza, Jl. Pasir Kaliki No.121 - 123"
"https://www.google.com/maps/place/Spesial+Soto+Boyolali+%28SSB%29+Hj.+Hesti+Widodo,+Setiabudi/data=!4m7!3m6!1s0x2e68e7f33178fe51:0x7e87a7dd39658374!8m2!3d-6.8722225!4d107.5947161!16s%2Fg%2F11qg4t25sb!19sChIJUf54MfPnaC4RdINlOd2nh34?authuser=0&hl=id&rclk=1","Spesial Soto Boyolali (SSB) Hj. Hesti Widodo, Setiabudi","4,5","(792)","·","Rp 25–50 rb","Soto","·","Jl. Dr. Setiabudi No.170F","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHzJ97sEmgu33kOJLMVi-K5lSWkUANaSMaOp6iuYpYEfmWpy_eB_X0otTYxNoyr3UZsy5xvqu3C_xc6ItQ7uaCDK4kB99q-xzpUe3Deyg8FBsehsJopWTGaDegfJP7ghp1Mf1UGmQp2WLS0=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFxZzR0MjVzYhgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=NDb3adXJLYuPnesPltvB2QU&ei=NDb3adXJLYuPnesPltvB2QU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","Makanan","enak dan murah, gorengannya terbaik, soto ayam dan sapinya enakk""","",""
"https://www.google.com/maps/place/KFC+Setiabudi+Bandung/data=!4m7!3m6!1s0x2e68e695bfd0fc7d:0x4800b72ed6349edf!8m2!3d-6.868261!4d107.5934109!16s%2Fg%2F1tf2hvpz!19sChIJffzQv5XmaC4R35401i63AEg?authuser=0&hl=id&rclk=1","KFC Setiabudi Bandung","4,4","(6.251)","·","Rp 25–50 rb","Makanan Siap Saji","·","Jl. Dr. Setiabudi No.169","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGDSUnyINKvPgeSkCRnRcDtdChttQOkszRpSqpOwPqfs3os2e4vLby1bkBsZSteLBLGmL_RrVWbiunr_hrWFmJcQEAX9Q4ap2V9l0_tKbAoFLJpls30KTRY2fRkW1kkpL9vRDyIfw=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","https://www.google.com/searchviewer/42?cvd=CLw_EiUKI-ICIDIeEhciFdLX29IPDwoLL2cvMXRmMmh2cHoYADoDCPAN&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=NDb3adXJLYuPnesPltvB2QU&ei=NDb3adXJLYuPnesPltvB2QU&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","Makanan","enak, ayam besar, sebanding dengan harga.""","","Franchise restoran ayam goreng"
"https://www.google.com/maps/place/Food+Bandung/data=!4m7!3m6!1s0x2e68e783ef6cf6df:0xba7190a2a2732689!8m2!3d-6.8896546!4d107.5942264!16s%2Fg%2F11j2c2vhxg!19sChIJ3_Zs74PnaC4RiSZzoqKQcbo?authuser=0&hl=id&rclk=1","Food Bandung","","","","","Toko Makanan Sehat","·","Gg. Pak Elas No.7 no 112, RT.07/RW.08","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF0NqCHwDzqF3zLZIHH4PhAAtkUPo637fuVakYH7a4nlAwNxT5y9iQYV-Z53gOksYNnMriBRiFVfKWPWsR0jdd4NG-g-E82oHSz6UhyTahuY_XQJH2niiXm_oYAmjkKT-QXHArn=w148-h92-k-no","","Pesan antar","","","","","","",""
