"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","FQ2IWe src","Jn12ke src","ah5Ghc","A1zNzb href","J8zHNe","bbPy1","doJOZc","W4Efsd 6","ah5Ghc 2"
"https://www.google.com/maps/place/Lime+Coffee+Shop+%26+Lounge/data=!4m7!3m6!1s0x2e7a582e2bad31d5:0x2f3f6be8f5cdd185!8m2!3d-7.785639!4d110.3698862!16s%2Fg%2F11cs5fdb71!19sChIJ1TGtKy5Yei4RhdHN9ehrPy8?authuser=0&hl=id&rclk=1","Lime Coffee Shop & Lounge","4,7","(25)","·","Rp 25–50 rb","Kedai Kopi","·","Jl. I Dewa Nyoman Oka No.30","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF6m8oTSG7ZRu_yvFlpyZWmqd9m90-8CVGdhVwxK2CnIf9rwXTpwSgpzv5fiMRO3x4bI5wGlnoILuD0iYTuR06_wmo2feSilj2S549E30iC0zb9788-1AywZsrqTNczPUQCY2LPml0Rt5na=w80-h177-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Cozy, enjoy banget ngopi disini, adem tenang dan pelayanan sangat ramah""","","","","","",""
"https://www.google.com/maps/place/Mirae+Cafe/data=!4m7!3m6!1s0x2e7a598cfbdc108b:0xe4d2f575237bdd29!8m2!3d-7.7915516!4d110.4006762!16s%2Fg%2F11vbffyhfs!19sChIJixDc-4xZei4RKd17I3X10uQ?authuser=0&hl=id&rclk=1","Mirae Cafe","4,9","(22)","·","Rp 1–25.000","Kafe","·","69PQ+6G2, Jl. Sorowajan Baru Gg. Jaya Wijaya No.2","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGl24CSvvusVpZ8x8Qugu3LE2BkBC_6xNlPu7bnEfWZX0Dj-th2Rad8Ch9wIgY78jfxCl6dmJ8SH_-p9-7oVnI7AHjTYRqkX44XOzCUtF_36F55bYcZKPp-ghWLSMFxbzCSeA9A=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempat nyaman, wifi kencang, makanan minuman juga terjangkau.. mantab.. 👍""","","","","","",""
"https://www.google.com/maps/place/Silol+Kopi+%26+Eatery/data=!4m7!3m6!1s0x2e7a583270dfb36d:0x11319229b0a5bd3b!8m2!3d-7.7844832!4d110.3743765!16s%2Fg%2F11c6tvy7gq!19sChIJbbPfcDJYei4RO72lsCmSMRE?authuser=0&hl=id&rclk=1","Silol Kopi & Eatery","4,4","(15.322)","·","Rp 25–50 rb","Kafe","·","Jl. Suroto","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFTxM596IRD4CqUbC4FGaourXYonHVz0XykrmmRmZ1_0-6GW0wo9ro_WatI0Gs3MFKmz1vEjoUsUqJhppH5Gotf0SkEIrO8r68805JsLpqxMRV6QHec9F9spUuRcEccBpnM9QYe=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Biasa aja sih
Tapi pesen hot caramel latte josh enak""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFjNnR2eTdncRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Qyn3abf5FZCy4-EPqu_HoAU&ei=Qyn3abf5FZCy4-EPqu_HoAU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","",""
"https://www.google.com/maps/place/Dear+Sweet+Cafe+%26+Cakery/data=!4m7!3m6!1s0x2e7a5929c68b1b8f:0xa0a2bb2b528037f1!8m2!3d-7.7930132!4d110.3780655!16s%2Fg%2F11fpmgkhg9!19sChIJjxuLxilZei4R8TeAUiu7oqA?authuser=0&hl=id&rclk=1","Dear Sweet Cafe & Cakery","4,7","(738)","·","Rp 25–50 rb","Kafe","·","Jl. Doktor Sutomo No.54a","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHst8v9Sg-WH7y7_8YnI7r4PeuEDB8NQvqqAJVjge7wSWPRnqN67QSUqIN3Dozb9rbBJK6TDdhhaSkqM4_t3Wxu-aihkJ18nQPqyZUu59hJV-UQ9PnJO4_lkwxnZ0ak7bs1s8NgUA=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Cafenya bagus, bersih, adem, nyaman banget dipake nongkrong.""","","","","","",""
"https://www.google.com/maps/place/Noren+Coffee+%26+Roastery/data=!4m7!3m6!1s0x2e7a591724375fb7:0x97c71b2c042dcc0f!8m2!3d-7.7938604!4d110.3666938!16s%2Fg%2F11n64d6ph4!19sChIJt183JBdZei4RD8wtBCwbx5c?authuser=0&hl=id&rclk=1","Noren Coffee & Roastery","4,9","(180)","·","Rp 1–25.000","Kedai Kopi","·","Jl. Sosrokusuman No.178-109","Buka","· Tutup pukul 23.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH1kjTdxk9GVQXDkT6gYMhSgvgW9p1z5CXwUowZFEXzioKEdJTYvegVYPYtp50V8hR7CfeZg950JL4Ac-eeJWWsb9_HetZxG-31taiGi9vvq5Oz6MbjDwRSC2RSF3P9E0Pqr2CYB-CHl6Zt=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Latte nya enak banget, gatau kenapa beda dari yang lain.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFuNjRkNnBoNBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Qyn3abf5FZCy4-EPqu_HoAU&ei=Qyn3abf5FZCy4-EPqu_HoAU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","",""
"https://www.google.com/maps/place/Awor+Coffee+Junction/data=!4m7!3m6!1s0x2e7a59e91fb7d929:0xdc92fc0735d4e48e!8m2!3d-7.7870066!4d110.3787294!16s%2Fg%2F11h_cy0rrv!19sChIJKdm3H-lZei4RjuTUNQf8ktw?authuser=0&hl=id&rclk=1","Awor Coffee Junction","4,5","(440)","·","Rp 25–50 rb","Kedai Kopi","·","Jl. Dr. Wahidin Sudirohusodo No.16","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEHbsqUMnkg1xpppXDX5wOFAXB2KgcZ2NbMfnvU-vi2kNlbWORQJIw2FFZGL68M9-CTZjDVfoqLY-XxhCDfdWrPn1WGzNGbrY_O9j1h_O-0lzKHzX2x8-u14pCyxrEFJCMmHN4=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Beans coffee aruna nya nagih dan enak dibuat latte ice""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFoX2N5MHJydhgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Qyn3abf5FZCy4-EPqu_HoAU&ei=Qyn3abf5FZCy4-EPqu_HoAU&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","","",""
"https://www.google.com/maps/place/Jnawi+Coffee/data=!4m7!3m6!1s0x2e7a599c21d2fb99:0xdcd85db2d74a9353!8m2!3d-7.7857451!4d110.3759002!16s%2Fg%2F11g_yh7psh!19sChIJmfvSIZxZei4RU5NK17Jd2Nw?authuser=0&hl=id&rclk=1","Jnawi Coffee","4,6","(371)","·","Rp 25–50 rb","Kedai Kopi","·","697G+P92, Jl. Sareh","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHNPxVCz_zLBeLUcwmFWmmkqMmIn75RoKTwUDh0ZeRFWKffo4jyNSBAttnmcwmCeL8HNKb7ow5-oEBeDIXvzzjEulNitCiD3NPWFFVz3vORp1hwRljiDFrwBjboX_YLy4Okf3K9=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""rekomendasi kopinya the best, explain setiap menu best banget.""","","","","","",""
"https://www.google.com/maps/place/Roadstead+Cafe/data=!4m7!3m6!1s0x2e7a594ff0997c1d:0xc7fe71571ddf7ae9!8m2!3d-7.776678!4d110.3823844!16s%2Fg%2F11qg9ftk7g!19sChIJHXyZ8E9Zei4R6XrfHVdx_sc?authuser=0&hl=id&rclk=1","Roadstead Cafe","4,7","(23)","·","Rp 25–50 rb","Kedai Kopi","·","Jl. Colombo No.7","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAErOpg19iHk1ASPuu7qkG_tSWRUx3NU1DvH9PRngwM78MmjGjvqfffIiraacVeFerF9lV5eEWVvacYwV62K1BU53Ss2kOpDTQlg5XGE1iUWjIUsf9JKpXMXKfBSalxn63yO3kk=w138-h92-k-no","","Makan di tempat","","","","","","Bawa pulang"
"https://www.google.com/maps/place/Pengantar+Kopi/data=!4m7!3m6!1s0x2e7a591c869a2cf1:0x11e3857210d2a8d6!8m2!3d-7.7908046!4d110.3711792!16s%2Fg%2F11h0558y56!19sChIJ8SyahhxZei4R1qjSEHKF4xE?authuser=0&hl=id&rclk=1","Pengantar Kopi","4,6","(355)","·","Rp 1–25.000","Kafe","·","·","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEczhcd6I3kFDNK_4r9C2oFFvz3PycB1xfi2U5PsTd0c9BvEjtvjLNIS7ZopQWrRJmGSBXS5dVh9kBbn9BKLe6AQ5ug6dP9PpvqoWcJC2Kicay1THrQTrQvdakK2Pczsh4RAuS_1Q=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak bgt cappucino & caffe latte nya especially hot👌""","","","","","Gang Hansip Karno Waluyo Tukangan, Jl. Tegal Panggung DN II No.664",""
"https://www.google.com/maps/place/Babylon+Cafe%26Resto/data=!4m7!3m6!1s0x2e7a59988c4d1509:0x287f0c98aeb6e7a2!8m2!3d-7.7620232!4d110.3951996!16s%2Fg%2F11bbydz2_h!19sChIJCRVNjJhZei4Roue2rpgMfyg?authuser=0&hl=id&rclk=1","Babylon Cafe&Resto","4,5","(494)","·","Rp 25–50 rb","Kafe","·","·","Buka","· Tutup pukul 01.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHUljnekPzGzbSkhvNsEQf01Ud2fESbhLEQpUaAUIQH0mSsXSaHmLslQFpOlVdnD3QHdXlGNP6Y2Tt802LBhsK7a2fUpzckrsQgnFc8VdaFESfgtA1948nV_WWEENhLerH-RWkq=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""tempatnya enak banget buat nugas & nongkrong!""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiYnlkejJfaBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Qyn3abf5FZCy4-EPqu_HoAU&ei=Qyn3abf5FZCy4-EPqu_HoAU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Jl. Gejayan Soropadan XII No.79B",""
"https://www.google.com/maps/place/CAFE+MACAN+OM+GABS/data=!4m7!3m6!1s0x2e7a582905c63e67:0x2448e7559e3ab2f1!8m2!3d-7.7928119!4d110.3698174!16s%2Fg%2F11ggvwhdqj!19sChIJZz7GBSlYei4R8bI6nlXnSCQ?authuser=0&hl=id&rclk=1","CAFE MACAN OM GABS","5,0","(12)","","","Kafe","·","Gg. Ledok Tukangan No.1","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFgq1uaxmoUIVLnFimwtsgvZguKjoQvF0up_j4TJ_CEsF6xvsBEF-mSr-zc66FczPVFcipHKtkJuZIrB77DzMZI7p3PzCcvzUq9ITBtTamsw2_W-3I4fnKrLihvk5VjR9RVK66slA=w80-h106-k-no","","Makan di tempat","","","","","","Bawa pulang"
"https://www.google.com/maps/place/Kafe+Mainmain/data=!4m7!3m6!1s0x2e7a5942478cbccb:0x92ada86cc0cf244d!8m2!3d-7.7929225!4d110.4055823!16s%2Fg%2F11jn4zg0n0!19sChIJy7yMR0JZei4RTSTPwGyorZI?authuser=0&hl=id&rclk=1","Kafe Mainmain","4,4","(1.415)","·","Rp 1–25.000","Kedai Kopi","·","Jl. Sukun Raya No.422","Buka","· Tutup pukul 01.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFpSap1pMG9sTR9uGEy0c1UhjIwO3xI6aFhw4b2OULVw5LJZAbMBygZ7rWD0FeRylzsy3g3uLtW4y2urY-LbV2pLox3URsBW8v4v-P1vpQEPsMfO9AXenld3gSy-yWZswUISeY=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Mas mbaknya ramah, kopi bisa minta dibanyakin susu.""","","","","","",""
"https://www.google.com/maps/place/saikikopi+pop!/data=!4m7!3m6!1s0x2e7a591308a90f07:0xef3e2011a48eecbb!8m2!3d-7.7813219!4d110.3674829!16s%2Fg%2F11nt310mzp!19sChIJBw-pCBNZei4Ru-yOpBEgPu8?authuser=0&hl=id&rclk=1","saikikopi pop!","4,8","(51)","","","Kedai Kopi","·","Jl. A.M. Sangaji No.kav 16-18","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG0U0RLc50ANhxHhA7Q6i9L1MURrTxq6jr-xx16lug7IPArwA6upraBN0JdOHY1ZIChJv4-iJ9kTmOXyEThSxI0OFvTgIpF9Y2eypollep7UdR8FvtgV5YWBx43MCD0EGV1FFsrLg=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""menu lumayan enak dan harga untuk minuman dan makanan lumayan terjangkau;""","","","","","",""
"https://www.google.com/maps/place/Kinarya+Cafe+%26+Gallery/data=!4m7!3m6!1s0x2e7a59c7c69d44a9:0x6891aea8d29f76fa!8m2!3d-7.7736162!4d110.3831377!16s%2Fg%2F11sv_58hpl!19sChIJqUSdxsdZei4R-naf0qiukWg?authuser=0&hl=id&rclk=1","Kinarya Cafe & Gallery","5,0","(33)","·","Rp 1–25.000","Kafe","·","69GM+H72","Tutup","· Buka Sen pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF9Eftl5-KJVc2JgUCMVvTWa9alEWmUSdQ5IWdFfkotmGUFPsOF-txRElgSZBpS3dJGNcED8kj9nuyzDdwTTyLexVsP3-NXjgAFUDD0LBsc_u8Gk3_t6Rmru2abq1kytwP_WaKszA=w80-h141-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""3x beli vanilla latte di sini.""","","","","","",""
"https://www.google.com/maps/place/Cafe+Move+On/data=!4m7!3m6!1s0x2e7a593fbf7616a1:0x2c7bce8f18237dff!8m2!3d-7.7629803!4d110.3925349!16s%2Fg%2F11jm6r10cs!19sChIJoRZ2vz9Zei4R_30jGI_Oeyw?authuser=0&hl=id&rclk=1","Cafe Move On","4,8","(12)","","","Restoran","·","69PV+R23","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFV5uiqmI6tLCIk6bJFmz3SszPeU9wcLC-lSsGxZTKa5Lm4Neq9LyWu1Brd8Jt4Iipl6e4diNlleExzlJDzKOaxE2zG2s70EYWaQCEsvgQA-V8WH3pF4EVbLkA0292cTUFvr0k=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Banyak stopkontak""","","","","","",""
"https://www.google.com/maps/place/Kekonco+Kopi+Cafe/data=!4m7!3m6!1s0x2e7a59e6c1e976e9:0x2cc61fb2752ab2d5!8m2!3d-7.7862941!4d110.4091524!16s%2Fg%2F11s2lf8njk!19sChIJ6XbpweZZei4R1bIqdbIfxiw?authuser=0&hl=id&rclk=1","Kekonco Kopi Cafe","4,9","(21)","·","Rp 1–25.000","Kedai Kopi","·","·","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEtOSQbnGJg--B-VWbA20vEIJ2Vjw-XIF3zpTesRWEmURSF4vYMDRPOwKLFqhfCMim8nLgywSv8AXXsf0pUG44279JwwUWodL1VHq4Q1gp5U4467GCpVBQY6o5UT-4rVvoDSS1J=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak buat santai ngobrol, sambil nugas, sambil ngopi guys.""","","","","","Gg. Bakung Jl. Raya Janti, RT.06/RW.03",""
"https://www.google.com/maps/place/Maple+Cafe+And+Coffe/data=!4m7!3m6!1s0x2e7a594da2f81389:0x36b4ea3a9f34d1be!8m2!3d-7.7661996!4d110.4090148!16s%2Fg%2F11gjs2dcdk!19sChIJiRP4ok1Zei4RvtE0nzrqtDY?authuser=0&hl=id&rclk=1","Maple Cafe And Coffe","4,6","(11)","","","Kafe","·","Jl. Seturan Baru No.41","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHVryXYhCK-e6s2DJa6JNTk4aOLXVfwD27f8RFj6jMRq0XH2FvEfDg1J-axbPjD-aMSWU6ALP4i-lfmlCZBaSGwWVdsWQ23MkbuMIOa0o0hipNRPOCkQ-12LP9eVjhOqgk3pJsW=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Antara dah tutup permanen, ato nggak 24 jam bukanya 👍🏿""","","","","","",""
"https://www.google.com/maps/place/Nimikri+Bakery/data=!4m7!3m6!1s0x2e7a598f9c536f3d:0xdf895aaa3496038!8m2!3d-7.7850268!4d110.3790412!16s%2Fg%2F11kqjmfhqn!19sChIJPW9TnI9Zei4ROGBJo6qV-A0?authuser=0&hl=id&rclk=1","Nimikri Bakery","4,9","(198)","·","Rp 25–50 rb","Toko Roti","·","Jl. Dr. Wahidin Sudirohusodo No.44b","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAExMlcmFTwh6IOZ0rQTCHRHk-qakZOE0sIxGynFiVnqs4ha62UjTxKvYqCsVbrJF18Wpj_UpO9Q3TWR0j0IdalV77heFAojTa3W8MKSz8x6N4tU9Bx3-V-GRXhOV2Y82O4Txa6HimmrOKk2=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Suasananya tenang, cocok buat bersantai atau bekerja.""","","","","","",""
