"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","doJOZc","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","FQ2IWe src","Jn12ke src","ah5Ghc","A1zNzb href","J8zHNe","bbPy1"
"https://www.google.com/maps/place/BORNGA/data=!4m7!3m6!1s0x2e7a58feccea425b:0x2da276a3c45e1c95!8m2!3d-7.751018!4d110.3725242!16s%2Fg%2F11f04f0kk9!19sChIJW0LqzP5Yei4RlRxexKN2oi0?authuser=0&hl=id&rclk=1","BORNGA","4,7","(1.576)","·","$$$","BBQ Korea","·","","·","Jl. Lempongsari No.117A","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF7UWgHRcw-Go-M-sno-ODty82J9dnizdw0U6AkLexjCrjysLZtI5gel2BJq5hR6I0PRvCEfnxoT7MlviuLmlNS4rXhvBakMBgnMHeNLCL8PlGnxHU5E5oCvDQ_gVVCXtL2mzGm=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Side menu mangga pedasnya enak campuran rasa manis dan pedasnya pas.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFmMDRmMGtrORgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=bSr3aa6ONtGy4-EPpdia6QY&ei=bSr3aa6ONtGy4-EPpdia6QY&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Rumah+Makan+Khas+Banyuwangi%28%EA%A7%8B%EA%A6%AB%EA%A6%B8%EA%A6%A9%EA%A6%83%EA%A6%A9%EA%A6%8F%EA%A6%A4%EA%A7%80%EA%A6%8F%EA%A6%B3%EA%A6%B1%EA%A7%80%EA%A6%A7%EA%A6%9A%EA%A6%B8%EA%A6%AE%EA%A6%94%EA%A6%B6%29/data=!4m7!3m6!1s0x2e7a59988cb58a43:0x57b68b1522b20842!8m2!3d-7.7608449!4d110.4038294!16s%2Fg%2F11c51sh00n!19sChIJQ4q1jJhZei4RQgiyIhWLtlc?authuser=0&hl=id&rclk=1","Rumah Makan Khas Banyuwangi(꧋ꦫꦸꦩꦃꦩꦏꦤ꧀ꦏ꦳ꦱ꧀ꦧꦚꦸꦮꦔꦶ)","4,8","(35)","","","Rumah Makan","·","","Jl. Wahid Hasyim No.49","","Buka","· Tutup pukul 21.30","https://lh3.googleusercontent.com/gps-proxy/ALd4DhErtc2HWk9O7g0YVsOi5ZHNo_oVHeulnrMkgfCrRPJucj9QvxDJhXpZhsYh-47hQL-DThoNT25hweP3lsIN8OPtQibEYXzogy3zrFAAn6lQ9EWw4pyagfkyaiPD9jDtZdIsyUbDcTVoIXI4P8Kekf9s1imFjYYqm6loWbyFKdIQApgM1OZBxpKKaPUuQWsu9wDSR0I=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rasa makanannya lumayan enak, minumnya mantap""","","",""
"https://www.google.com/maps/place/Veganissimo/data=!4m7!3m6!1s0x2e7a59be5631fd4b:0x55b6f567a9d691dd!8m2!3d-7.7707344!4d110.3993551!16s%2Fg%2F11bw2j2_19!19sChIJS_0xVr5Zei4R3ZHWqWf1tlU?authuser=0&hl=id&rclk=1","Veganissimo","4,6","(335)","·","Rp 25–50 rb","Vegan","·","","Jl. Wisata","","Buka","· Tutup pukul 20.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEvhRpIvE8ZTTV0DDx9VVttNxB_zO4BvUVB-ESfEx7rANLL90XQxCZczMt59pG8T0VdPpH-KM8eFiqei7B6RdLG6ITiB8JpQjO9WXrGhuw-p0h85culs2JWCRE5bJTEkYdG5FH_=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rumah Makan Vegan dengan harga paling terjangkau se-Jogja.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFidzJqMl8xORgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=bSr3aa6ONtGy4-EPpdia6QY&ei=bSr3aa6ONtGy4-EPpdia6QY&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Twisted+Noodle/data=!4m7!3m6!1s0x2e7a5831fbd4e609:0x2eab8893f35165a3!8m2!3d-7.7849247!4d110.3721793!16s%2Fg%2F11bbyhtb4y!19sChIJCebU-zFYei4Ro2VR85OIqy4?authuser=0&hl=id&rclk=1","Twisted Noodle","4,7","(505)","·","Rp 1–25.000","China","·","","·","Jl. Supadi No.3","Buka","· Tutup pukul 20.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGLiROLSiI7IkI1rDxtsozhd3sQCtNyeSfOo_SbiwWM12GaYpfeTrCfTYznvEnA0KM_rsR1oYc0RrJq3mHHDp27eGaZKsHKEKH-xG5FQkY05YLuLHNJ0lSxTUh46X-SzuQYqtmqzA=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""NASI GORENG MERAH ENAK YUMMY AKU CINTA NASI GORENG MERAH TWISTERRRRR!""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiYnlodGI0eRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=bSr3aa6ONtGy4-EPpdia6QY&ei=bSr3aa6ONtGy4-EPpdia6QY&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Warung+Makan+Mahasiswa+Ambarrukmo/data=!4m7!3m6!1s0x2e7a59c2d7a2d0cd:0x5823ba5aec88d3d4!8m2!3d-7.783653!4d110.3997774!16s%2Fg%2F1pzr_k76j!19sChIJzdCi18JZei4R1NOI7Fq6I1g?authuser=0&hl=id&rclk=1","Warung Makan Mahasiswa Ambarrukmo","4,6","(1.299)","·","Rp 1–25.000","Jawa","·","","·","Jl. Ambar Asri No.311","Buka","· Tutup pukul 19.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG7dFeeTinMUT8AgT49RQTvSImvSyWHefZjQ2dzQ64M9AYYMEhDaZi1MwbuEZDs2iPj9Ul2afUiOIwOqFYm9jGKqvE7no4-GmWudY1mKR09NT7rcigQplgFtYIbOON9PYocfGV_=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Murah, enak dan lengkap, aneka lauk dan sayur, harga mahasiswa.""","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMXB6cl9rNzZqGAE6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=bSr3aa6ONtGy4-EPpdia6QY&ei=bSr3aa6ONtGy4-EPpdia6QY&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Warung+Makan+Ayam+Kampung+Ambarukmo/data=!4m7!3m6!1s0x2e7a59e5ff4c1c2d:0x8591a95f9f4a3c88!8m2!3d-7.7834194!4d110.4094645!16s%2Fg%2F11cs3d7xdf!19sChIJLRxM_-VZei4RiDxKn1-pkYU?authuser=0&hl=id&rclk=1","Warung Makan Ayam Kampung Ambarukmo","4,8","(93)","·","Rp 1–25.000","Jawa","·","","·","Jl. Laksda Adisucipto No.59","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGr49Shh_kazmlv-BBx9RzG7WI4C2ACic1Nd7MQcltlPBMNa5JPwIEmEWLmbHbLGtFJcxb5raVdp8HLN4YAFlkR06c7y7RkSiJExWwI5QuZtueM76W7IclUiw_TOm25Tnrx3OhCc3rhsQg=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""tiap bingung mau makan apa pasti mampir sini, rekomen bangett.""","","",""
"https://www.google.com/maps/place/Ramenhead./data=!4m7!3m6!1s0x2e7a59f30875b1dd:0xc52888949ddb138d!8m2!3d-7.7575685!4d110.3850227!16s%2Fg%2F11pzx8f8l1!19sChIJ3bF1CPNZei4RjRPbnZSIKMU?authuser=0&hl=id&rclk=1","Ramenhead.","4,6","(1.062)","·","Rp 25–50 rb","Ramen","·","","·","Jl. Pandega Karya No.20","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHA1V1r3pKtkTdQ4x5s5egYLeIoU_jvQVW_b4OOo_XjDhms16kyDTci_6Ol_8Q4m32maiDZ5SzSAicRYvc-92jI6ApbfawV_ZPmblB52pT62fj1nClWoPQ515Jiy3YBPTsFgmQwhw=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempat nyaman dan bersih, makanannya juga juara banget""","","",""
"https://www.google.com/maps/place/Ikan+Bakar+Aroma+Makassar/data=!4m7!3m6!1s0x2e7a59a9475bc64d:0x1e404b9eb1e3b66e!8m2!3d-7.7740177!4d110.3892403!16s%2Fg%2F11btlzhmzg!19sChIJTcZbR6lZei4RbrbjsZ5LQB4?authuser=0&hl=id&rclk=1","Ikan Bakar Aroma Makassar","4,2","(724)","·","Rp 50–75 rb","Sulawesi Selatan","·","","·","dekat hotel manohara, Jl. Affandi No.5","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEome-LP4h-_s6HNVN9bGPiQcdREYyyFOX9hEq-7xmDgA283VJRoEfEfEPabFOw_qVIExjwEktmib3aJzre3xV4AxMgjCynF2ma71aLJbZchCDONvjcAUVBaBLS_L5yTIA9uMLRzQ=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rasa masakannya enak, ikannya segar dan bumbunya pas.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFidGx6aG16ZxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=bSr3aa6ONtGy4-EPpdia6QY&ei=bSr3aa6ONtGy4-EPpdia6QY&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/WARUNG+OYAKO/data=!4m7!3m6!1s0x2e7a59eb1f37d627:0x50ce93bfa3cef6e5!8m2!3d-7.7742285!4d110.4054718!16s%2Fg%2F11q29wcf7v!19sChIJJ9Y3H-tZei4R5fbOo7-TzlA?authuser=0&hl=id&rclk=1","WARUNG OYAKO","4,8","(384)","·","Rp 25–50 rb","Masakan Jepang Autentik","·","","Jl. Duwet","","Buka","· Tutup pukul 20.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG7HZG7z7Oq-k2edgsC618jA54tQ33et31KNVq8lOnirXYf9ZbXOJ2hB2fmWWmFJYNPvyrepWk2DgEuFvHyFT7hHrRmiUYgRIPEb277UzltuQbvPYbuNwjlMpeaiNfBVq-gSt3tIqLg9J7X=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Semuany menunya enakk, staff nya friendly bgt, servicrnya bagus bgt.""","","",""
"https://www.google.com/maps/place/Rumah+Makan+Lestari+Yogyakarta/data=!4m7!3m6!1s0x2e7a59e83ff20e07:0xbca8b6ba6a6f3919!8m2!3d-7.7818493!4d110.4046824!16s%2Fg%2F1pzrvj77q!19sChIJBw7yP-hZei4RGTlvarq2qLw?authuser=0&hl=id&rclk=1","Rumah Makan Lestari Yogyakarta","4,2","(1.464)","·","Rp 1–25.000","Jawa","·","","Jl. Ampta No.88","Prasmanan rumahan Jawa plus area parkir","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF1fNxapPKodoPCj4D8rD8PpBnaGr9Qj6DZtYhDPP_kElRssdJ7IpTNtcaslEx2mjQPN5gyftTtKwfh4qg4nSCwKkuq8f6WH2s8rNq8NtmQ8hl7eljfM94gRwZ-51Iof1RvZLPcxQ=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempat makan luas, tempat parkir luas, menu makanan bervariasi dan murah.""","","",""
"https://www.google.com/maps/place/Ketoprak+Jakarta+Bang+Rudy/data=!4m7!3m6!1s0x2e7a59ac8676c71b:0xc836b124bb5973bd!8m2!3d-7.7527934!4d110.3707028!16s%2Fg%2F11cs6np4fl!19sChIJG8d2hqxZei4RvXNZuySxNsg?authuser=0&hl=id&rclk=1","Ketoprak Jakarta Bang Rudy","4,4","(814)","·","Rp 1–25.000","Restoran","·","","·","Gg. Jragem No.15","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEWCGM93is66-XeqMK8ugcUkV7R5bQfXDTgs6qymyU-nDw75Rw02YMf9sS7KNwJzYFmTAkyJV17S_EEom9chSpi6KXlRKl2eAGna7hqK5KRO9nkqM5lMLZw6IKY3VMctoIlsU8_Xg=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Suasananya asik, makanannya enak, harganya sangat pas banget""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFjczZucDRmbBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=bSr3aa6ONtGy4-EPpdia6QY&ei=bSr3aa6ONtGy4-EPpdia6QY&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/The+Makassar/data=!4m7!3m6!1s0x2e7a5990f7386a51:0x276abd65a1d44e9b!8m2!3d-7.7647405!4d110.4109534!16s%2Fg%2F11bx4k94vp!19sChIJUWo495BZei4Rm07UoWW9aic?authuser=0&hl=id&rclk=1","The Makassar","4,5","(199)","·","Rp 25–50 rb","Sulawesi Selatan","·","","Ruko Jl. Seturan Raya No.A6","","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEfp94lSRsP5FieRyf8QfaDaw5yhOHwA-Xa6n7uI0sFCemizoVDDxZyau3-bQtBTfNmpV-zvbpRG7hATzqa39cH1RWap9-1uY6frs7gUzSSviLYx9ZuemVDMt7bLE6MEpXHGtVj0A=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enaknya lagi karena kapurung-nya pakai kuah ikan dan kecombrang.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFieDRrOTR2cBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=bSr3aa6ONtGy4-EPpdia6QY&ei=bSr3aa6ONtGy4-EPpdia6QY&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/LESEHAN+PRASOJO/data=!4m7!3m6!1s0x2e7a59b43900d37f:0xde9ba19d9f35ec51!8m2!3d-7.7718594!4d110.3831581!16s%2Fg%2F11cjnnw4d8!19sChIJf9MAObRZei4RUew1n52hm94?authuser=0&hl=id&rclk=1","LESEHAN PRASOJO","4,2","(467)","·","Rp 1–25.000","Pecel Lele","·","","·","Jl. Lembah UGM Jl. Karangmalang","Buka","· Tutup pukul 01.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHrmuK2Mw_p39yHCsXACq-uInDVFtD8o0BCQYastIPhdTg774C6mg2Poln_ALsTiohTiUJMzq4u7RPRggSfiTGNnX9ItKfvUuwCagtNb6B2MYyOVgjWIhO3PXyPW_BHzdZkHH4rmw=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Nasi, lalapan sama sambelnya free refill sepuasnya.""","","",""
"https://www.google.com/maps/place/Gyu-Kaku+Japanese+BBQ+-+Grha+Eklin/data=!4m7!3m6!1s0x2e7a59b359234fed:0xabf10d641b80223f!8m2!3d-7.7853706!4d110.3743081!16s%2Fg%2F11fjv56y_d!19sChIJ7U8jWbNZei4RPyKAG2QN8as?authuser=0&hl=id&rclk=1","Gyu-Kaku Japanese BBQ - Grha Eklin","4,6","(885)","·","Rp 250.000+","Yakiniku","·","","·","Jl. Suroto No.3","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHXjYEdJYFwxgh5PrtJiWx4eBJNLaAYPhuGOZ_ponSq2WZv-Mlu6PS9vYqVou1_Z1HJfchlXGXHmJBxMGuvIOOOegE3V5dCpD5WBjmZgMwHQL72lrKp6YEKdN_tcg-dzuDQBQuXpw=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""+ Miso soup nya comforting setelah makan daging.""","","",""
"https://www.google.com/maps/place/Yogyakarta+Kitchen+by+Marriott/data=!4m7!3m6!1s0x2e7a59a30f954011:0x97519fd73a122619!8m2!3d-7.7618506!4d110.3984353!16s%2Fg%2F11gd6x4mlp!19sChIJEUCVD6NZei4RGSYSOtefUZc?authuser=0&hl=id&rclk=1","Yogyakarta Kitchen by Marriott","4,7","(736)","·","Rp 250.000+","Prasmanan","·","","·","Yogyakarta Marriott Hotel, Jl. Ring Road Utara Lobby Floor","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF1jQ4alP7Z7cYKkgcqQsj5lR25-HfEA0JH2tlr-WjGlwsUtQRkQ1xZiO81ZGqVPrBS87RlPFgNfX4LX4V-y9AhqffI3SZMzvxrwhN41r5fyDUYJJB-knDQDNhGQhgEqMnK_6is=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Menunya banyak bangett, variatif
Good services
Ruangannya bersih""","","",""
"https://www.google.com/maps/place/Ayam+Bakar+Pak+Mamad/data=!4m7!3m6!1s0x2e7a59aa845f0739:0x228bc54983dc9b71!8m2!3d-7.7717276!4d110.3942347!16s%2Fg%2F11r228ghx3!19sChIJOQdfhKpZei4RcZvcg0nFiyI?authuser=0&hl=id&rclk=1","Ayam Bakar Pak Mamad","4,7","(122)","·","Rp 1–25.000","Ayam","·","","·","18 D, Gg. Kolobendono Jl. Pringgodani","Buka","· Tutup pukul 01.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHwHG2svBC7E6B1DtENuziZns_NcwgwSHFFJQBUBjLvaPF_0Eek1p98kIZv-L8oXsPPuZI8fkAiQj5X1c3DmlEmcw8bVFiGWJ-Ph0vx-O4i18SkU5mx3SCUlcLvyNB4WshemEMXvw=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ayam bakar n sambelnya juara.. Enak bgt""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFyMjI4Z2h4MxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=bSr3aa6ONtGy4-EPpdia6QY&ei=bSr3aa6ONtGy4-EPpdia6QY&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Warung+Makan+Komplit+Masakan+Jawa/data=!4m7!3m6!1s0x2e7a5855a69c0215:0xb158026c457330d0!8m2!3d-7.7561323!4d110.3755808!16s%2Fg%2F11b6b52zly!19sChIJFQKcplVYei4R0DBzRWwCWLE?authuser=0&hl=id&rclk=1","Warung Makan Komplit Masakan Jawa","4,4","(377)","·","Rp 1–25.000","Jawa","·","","·","Jl. Pandega Marta No.166","Segera tutup","· 18.00 · Buka Sen pukul 05.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEHiu1AnpuPLVnZyvzPWRTcqi_miw2SAGVgDUVc2RfZ6FAgVOn3yPOSO5oYCSBa-X_AB0LkxO5VDZiqR-ACEp_pCfZifpNT6-OJzedWP8RGwgRAs9iCVxZzjc_yhD-77r5QVtOd=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Mantap betul, makanan komplit, enak, harga terjangkau mahasiswa""","","",""
"https://www.google.com/maps/place/Resto+Kamboja+5/data=!4m7!3m6!1s0x2e7a590276611d7b:0x5e33db19fd9348f3!8m2!3d-7.7573141!4d110.4087732!16s%2Fg%2F11jcgspdhx!19sChIJex1hdgJZei4R80iT_RnbM14?authuser=0&hl=id&rclk=1","Resto Kamboja 5","5,0","(12)","","","Pesan-Bawa","·","","Jl. Kamboja I No.5 No.150","","Buka","· Tutup pukul 20.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGAFrrTkKtV-kE0TKrt3oBtRKkW0qurbOXQamTHdxjLWk6yZlYjaYdMvWdWHJMBsgD-d0eNSSlfnur7gDM7HpY2ZrcPSDG1t2nBb3DkOOj_LBagvMfg5kLN_pMiGRvWhO2Ygk40=w122-h92-k-no","","Makan di tempat","","",""
"https://www.google.com/maps/place/Gudeg+Bu+Hj.+Amad/data=!4m7!3m6!1s0x2e7a59b2534e6859:0x597d6119aad50a4b!8m2!3d-7.765821!4d110.3793483!16s%2Fg%2F1hc3j11bh!19sChIJWWhOU7JZei4RSwrVqhlhfVk?authuser=0&hl=id&rclk=1","Gudeg Bu Hj. Amad","4,5","(8.974)","·","Rp 25–50 rb","Jawa Tengah","·","","KM.4,5 Blok, Jl. Agro No.2 CT3 No.5","","Buka","· Tutup pukul 21.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHLsovjpi7UuJD1xPAKfKjBn6xzVaBi3Mzuu8ql9Nz0EZ5dOvkFIxuP7b6DeMs8iy5VHqut--Q-ZLdsOUXUVJPNeuc6M1L5zbRnQailQh9odII5V68byXL79OCOzAVQH34paAkYdiWXF0g=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makananya enak dan ad live musicnya kalau pagi hari.""","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMWhjM2oxMWJoGAE6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=bSr3aa6ONtGy4-EPpdia6QY&ei=bSr3aa6ONtGy4-EPpdia6QY&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Mie+Bandung+Kridosono/data=!4m7!3m6!1s0x2e7a582c32e09a93:0x782ca3fe60245081!8m2!3d-7.7880975!4d110.3734887!16s%2Fg%2F11cn3p35nv!19sChIJk5rgMixYei4RgVAkYP6jLHg?authuser=0&hl=id&rclk=1","Mie Bandung Kridosono","4,5","(1.599)","·","Rp 1–25.000","Mi","·","","·","Jl. Yos Sudarso No.28","Buka","· Tutup pukul 19.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGPKAQtSV__GcBCmcxjd_M4kZzu9mKaGoEtD3CI4Xqass-ovQt5DLumQxQVuV9FZDtURMNnuS7BOG1AfDqtLvjwpKM7Mhb2omVXyDJGxu1l6h64_eoI6tFPqWUTNaNQbis5Q1MeMQ=w138-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""🍜​Mie Ayam Bakso Pangsit (6/10): Agak underperform untuk harga 20rb.""","","",""
"https://www.google.com/maps/place/Pratama+Seafood+%26+Chinese+Food/data=!4m7!3m6!1s0x2e7a59a529f83ba3:0xb4ecf5f45c916eff!8m2!3d-7.7618034!4d110.3943275!16s%2Fg%2F11dzd0l09m!19sChIJozv4KaVZei4R_26RXPT17LQ?authuser=0&hl=id&rclk=1","Pratama Seafood & Chinese Food","4,7","(178)","·","Rp 1–25.000","Restoran","·","","·","CC XXI, Jl. Gejayan Soropadan XII","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEtcbmq-W_0qg_Fn9VBllSZj2xueernBhvQbLtWnXMcyUhpXNEaV5E3XyqqLPoDKykf70tJer9YU87Ez9Zy2f7FDQMqxZ9nr7rpuTxpZ9PoA3Z0CPOkrt14SFqVbVmO0ftmP4bj=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanan minuman enak, rasanya mantep ga nanggung.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFkemQwbDA5bRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=byr3admyNNid4-EPhI_B6Qk&ei=byr3admyNNid4-EPhI_B6Qk&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Coto+%22La-Capila%22/data=!4m7!3m6!1s0x2e7a582e9b95ad8d:0xfcba297c3c94348e!8m2!3d-7.7886408!4d110.3725255!16s%2Fg%2F11b6d4033w!19sChIJja2Vmy5Yei4RjjSUPHwpuvw?authuser=0&hl=id&rclk=1","Coto ""La-Capila""","4,6","(2.703)","·","Rp 25–50 rb","Sulawesi Selatan","·","","·","Jl. Krasak No.5","Tutup","· Buka Sen pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHiKqQSOcvzwTC_LnRACJ0UGfC4JJR5Ba-CZ5dPhkx1jS78vv4mcT-whvfo-k3vdKtN4MVlIesUx1Tem8elbvdftxQTRVZFO9V6Lp93qp9rpTz3-wWVBhkixsKwMYLf_DYX20g=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanan enak, dagingnya empuk, tidak amis, bumbunya khas dan otentik.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiNmQ0MDMzdxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=byr3admyNNid4-EPhI_B6Qk&ei=byr3admyNNid4-EPhI_B6Qk&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Dewi+Ratih+Lesehan/data=!4m7!3m6!1s0x2e7a59b18621fc39:0xf34d9745f139d5e1!8m2!3d-7.7662374!4d110.3848212!16s%2Fg%2F11b64bh0nw!19sChIJOfwhhrFZei4R4dU58UWXTfM?authuser=0&hl=id&rclk=1","Dewi Ratih Lesehan","4,3","(831)","·","Rp 1–25.000","Restoran","·","","·","69MM+GW4, Jalan Apokat, Klebengan, Blok CT VIII","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEpwmuWIqwMvabcJcTqbZ6nqK7eWb7bJYBf1EqgQj8HPwP_X14SsfRFMo-YtNwL6mglcnFGh8pWjcuKr1dqelTaLTGrHFiJnvoNDTtpEl9AhdkYJH5p_CyHCppux2299YyJBYwe=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Nasi gorengnya kurang rasa, itu aja sih, yang lain bagus dan murah juga""","","",""
