"hfpxzc href","qBF1Pd","MW4etd","UY7F9","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","FQ2IWe src","Jn12ke src","ah5Ghc","A1zNzb href","J8zHNe","bbPy1","AJB7ye","AJB7ye 2","ah5Ghc 2","M4A5Cf"
"https://www.google.com/maps/place/Sudutsatu+Cafe/data=!4m7!3m6!1s0x2e69f78ae551410d:0xd3fad0998fb0d745!8m2!3d-6.1739487!4d106.7801371!16s%2Fg%2F11h1zf58pz!19sChIJDUFR5Yr3aS4RRdewj5nQ-tM?authuser=0&hl=id&rclk=1","Sudutsatu Cafe","4,6","(1.546)","Kafe","·","·","Segera tutup","· 23.00 · Buka Min pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEV4gBlRE9z328gkL96N4jUPQxU9DDVc8netk4V5BrCQ9sgMi1bPQGYFjuUAAMv5gCAOYPX8CVTGHPtUKPCRv0ukfkJCJFOwFrjjp0Fh0v3994ox5S4EdZxvyLVCLr03yiLTVP3=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya nyaman, makanannya enak dan kopinya enak 👏""","https://www.google.com/viewer/chooseprovider?mid=/g/11h1zf58pz&g2lbs=AIBNGdWEcFRB7VZiojwrf0MVt5epAMAfT4pJxR1nQxfp8gOOV4uWHU26BQNF-_DNL5QQJwi04-VnVI3MSi1UNJHI9Aua2snnvg%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=IKfjabDWNu2ZnesP9-GloAo&ei=IKfjabDWNu2ZnesP9-GloAo&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","·","Rp 50–75 rb","",""
"https://www.google.com/maps/place/Kafe+Begitu+Bukan/data=!4m7!3m6!1s0x2e69f6f1fef4858b:0x683650e047ca2579!8m2!3d-6.1875843!4d106.7881523!16s%2Fg%2F11c30xyq1w!19sChIJi4X0_vH2aS4ReSXKR-BQNmg?authuser=0&hl=id&rclk=1","Kafe Begitu Bukan","5,0","(2)","Kafe","·","RQ6Q+X76, Jl. Kemanggisan Ilir IX-A, RT.1/RW.7","Buka 24 jam","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UTE4Xl04HB-uamTPhpF1kQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=320.54565&pitch=0&thumbfov=100","","Makan di tempat","","","","","","Bawa pulang","·"
"https://www.google.com/maps/place/Cafe/data=!4m7!3m6!1s0x2e69f74257fec263:0x7ed2118d24b4836e!8m2!3d-6.1959402!4d106.7735758!16s%2Fg%2F11s7ptpsw7!19sChIJY8L-V0L3aS4RboO0JI0R0n4?authuser=0&hl=id&rclk=1","Cafe","","","Restoran","·","RQ3F+JCG","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFOHQKs97UfX_T6vRQMlZy2OuV5spNQ_s9VP3vY84k-sD1ZfcJsUAPVr19nIRLecG0cAixc5wGqFIBlf6-_gxCNhOXxaMkwPln3NYYHJhMesy2uT_mVBbbbvvxgGPp-bfQ2oxjB=w122-h92-k-no","","Makan di tempat","","","","","","Bawa pulang","·"
"https://www.google.com/maps/place/Playfield+Bowling+%26+Cafe/data=!4m7!3m6!1s0x2e69f7eef84a2435:0x3b45439ffa707f4b!8m2!3d-6.2042538!4d106.7572367!16s%2Fg%2F11rmt_8lhh!19sChIJNSRK-O73aS4RS39w-p9DRTs?authuser=0&hl=id&rclk=1","Playfield Bowling & Cafe","4,4","(133)","Arena Bowling","·","·","Tutup","· Buka Min pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH3q28zKFSXN4YPEF0vAEfMNqjtdBdtVHFlOC2OTMiqHGMqwgSZdKiZUeBmdpiMVefbFdcm7GkbTq_5CxCkynQzoqvBD9br2o2vd0dVdmtfXfRJFzqvTzYxqAj8fvBjfvaIwqtl=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Bagus banget, recommend dengan harga dan fasilitas yang nyaman💖""","","","","","","",""
"https://www.google.com/maps/place/Ah+mei+cafe+kebon+jeruk/data=!4m7!3m6!1s0x2e69f71062942365:0x1c1a4950bf874ea!8m2!3d-6.1911796!4d106.7576859!16s%2Fg%2F1ptzzm132!19sChIJZSOUYhD3aS4R6nT4C5WkwQE?authuser=0&hl=id&rclk=1","Ah mei cafe kebon jeruk","4,2","(542)","Masakan Asia","·","Prisma Kedoya Permai, Blok D9, Jl. Perjuangan, Kebon Jeruk, RT.1/RW.7","Tutup","· Buka Min pukul 08.15","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGj4aiWs2Gp-aHvLbEmCyLjt6RiZyQixZtka6RGP5gxy12afnApvL37ls-chqxtChbSYy8oDnSrn656RrMp6Txx9xAXJfzxph3MHYLJZLbxF9Qp5L-DFlL9TUSFJ_pndHabLfl4=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Lalu kurang panas kopinya.""","","","","·","$$","",""
"https://www.google.com/maps/place/cafe+kaby/data=!4m7!3m6!1s0x2e69f7002a646f89:0x541afb65382c35a7!8m2!3d-6.1997159!4d106.7710362!16s%2Fg%2F11xl3tlk_n!19sChIJiW9kKgD3aS4RpzUsOGX7GlQ?authuser=0&hl=id&rclk=1","cafe kaby","","","Kedai Kopi","·","Jl. H. Tohir No.43, RT.2/RW.2","","","https://maps.gstatic.com/tactile/pane/result-no-thumbnail-2x.png","","Makan di tempat","","","","","","",""
"https://www.google.com/maps/place/Delysh+Coffee+Shop+Kemanggisan/data=!4m7!3m6!1s0x2e69f7414b1ef473:0x8ebf25e67b48a022!8m2!3d-6.1957777!4d106.7955288!16s%2Fg%2F11p4_9kp_c!19sChIJc_QeS0H3aS4RIqBIe-Ylv44?authuser=0&hl=id&rclk=1","Delysh Coffee Shop Kemanggisan","4,7","(48)","Kedai Kopi","·","Jl. Anggrek Garuda No.Raya No.B i7, RT.9/RW.2","Tutup","· Buka Min pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHu-3oDl04N7AlQ3uEhKJo6usoBTkvZ2TPaT8BYFllShHX0NdLlOYkH6wkyWjZIG0ta4bTty-I-wHuZ4Kbrdx4CFUDmUPGbw5QwACttjHAMAl7rsTk4M58SB5O-AsKdiaU4SnmmaJXAe1Y=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""humble, kopinya enak.""","","","","·","Rp 25–50 rb","",""
"https://www.google.com/maps/place/Kawan+Teras+Kopi/data=!4m7!3m6!1s0x2e69f70011d77d8d:0x3b0c1ce62c8c829!8m2!3d-6.2061625!4d106.7922961!16s%2Fg%2F11ldg288vz!19sChIJjX3XEQD3aS4RKcjIYs7BsAM?authuser=0&hl=id&rclk=1","Kawan Teras Kopi","5,0","(3)","Kedai Kopi","·","Jl. Palem Utama No.16, RT.7/RW.8","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEaQ6HqP0sGoDX4uU0RSnH3iRdDQPlbFsczc3N9csk2E8QgHUbyPTMXPE5WIkpCEgbvZ0FFj2oHcvvJ2fRfmogKzWJLKX6GPqe3sRCvNcD4KFwlX6X47esuknYyS6fMKyByM0re=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Wajib banget dicoba kopi susunyaa mantapp 👍👍""","","","","","","",""
"https://www.google.com/maps/place/Asal+Mula+Coffee/data=!4m7!3m6!1s0x2e69f75fcac4d7f9:0xe588fd4be75a3e67!8m2!3d-6.2021063!4d106.7983072!16s%2Fg%2F11l344m2fr!19sChIJ-dfEyl_3aS4RZz5a50v9iOU?authuser=0&hl=id&rclk=1","Asal Mula Coffee","5,0","(61)","Kafe","·","Jl. Palmerah Utara No.28, RT.1/RW.16","Tutup","· Buka Sen pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHhq9uNs8wEQipv7t1vL4Q9lN52lZ0g1KlcDI2A8nb6V-XpQGehEfHiFgL1zHbfrYTnxIUX8xCT7azqM3H-3qpu_Wu66IyTrX5dmtBN5FBpE_tpAIXOzKLA-LQJKP4HDvhw2X9j6g=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak buat ngopi sambil Mabar barista nya juga asik n cantik pula 😁""","https://www.google.com/viewer/chooseprovider?mid=/g/11l344m2fr&g2lbs=AIBNGdWxBSRcB61RBgHnyejLZr78C5IVg857BfmLt4DmEi1CKpySAmwHZMUf9OZRLpqgkPdH_TaMxnZwuLEiYg9ooihO-DUjIA%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=MafjaZOOFZDhseMP-aC5-Qk&ei=MafjaZOOFZDhseMP-aC5-Qk&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","·","Rp 25–50 rb","",""
"https://www.google.com/maps/place/HN+Cafe+Establish+%E2%80%93+Coffee+Shop+with+Meeting+Room,+Nobar+%26+WFC+Tomang+Jakarta+Barat/data=!4m7!3m6!1s0x2e69f700261f611f:0x49c4452867053741!8m2!3d-6.1759539!4d106.8031129!16s%2Fg%2F11m6ktfc6w!19sChIJH2EfJgD3aS4RQTcFZyhFxEk?authuser=0&hl=id&rclk=1","HN Cafe Establish – Coffee Shop with Meeting Room, Nobar & WFC Tomang Jakarta Barat","4,9","(94)","Kedai Kopi","·","·","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHL3bMLaCMrrBVRPi1zbpwrdkQUiNYG1Mw6XKO0ivem7V7OP906IkjQr12oUR-ZvLXCA61ldlTwj-SV_VZr_gP1tFhRsj8S909l1WeUBB334m5ujPWfhKyDOJLT5NApcT7fgLhX=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Konsep","","","","·","Rp 25–50 rb","cafe",""
"https://www.google.com/maps/place/Yangterbaik.kopi/data=!4m7!3m6!1s0x2e69f73209d9b1b7:0xa901d02fb227dbe4!8m2!3d-6.1954753!4d106.7910296!16s%2Fg%2F11nwddhq04!19sChIJt7HZCTL3aS4R5Nsnsi_QAak?authuser=0&hl=id&rclk=1","Yangterbaik.kopi","5,0","(1)","Kafe seni","·","Jln. Hj. Rausin No.b8, RT.2/RW.1","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGIA00kDZlaNSNmThjhDkJ-3A0sKS4sTfngmSg0o2LuKs-fHkA97AUM8FK9_2LmybKJQ7BnO8iX7LBIOmv_rfz6hNpTrKd53BLcoA0ds0tqiuGzIx6_RZzu-A_GGZV-WNn6VEU=w92-h92-k-no","","Makan di tempat","","","","","","Drive-through","·"
"https://www.google.com/maps/place/AKD+CAFE+%26+RESTO/data=!4m7!3m6!1s0x2e69f7427ee7640b:0x21fe5b50cbc685ab!8m2!3d-6.197669!4d106.7544321!16s%2Fg%2F11j2w8k7zp!19sChIJC2TnfkL3aS4Rq4XGy1Bb_iE?authuser=0&hl=id&rclk=1","AKD CAFE & RESTO","4,8","(4)","Restoran","·","Jl. Meruya Ilir Raya No.25, RT.3/RW.8","Tutup","· Buka Min pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHB_3YfOXdwrxiZyBvN5R2_wBUP_aYKcYsaHSmHW8bjViLbD-l4vPNtrzzcPjX3-0R3Qm7WoLRZH0RRwz_pcGIX-3OE1PHGNr8IiGko57zm3tSpNtTE1Y_i4O4tKK7hO8s0ZSI=w122-h92-k-no","","Makan di tempat","","","","","","Bawa pulang","·"
"https://www.google.com/maps/place/NATURAL+JUICE+CAFE/data=!4m7!3m6!1s0x2e69f7818731d58f:0xb597ffc7f6787ac9!8m2!3d-6.1838032!4d106.7774772!16s%2Fg%2F11kmpzfvty!19sChIJj9Uxh4H3aS4RyXp49sf_l7U?authuser=0&hl=id&rclk=1","NATURAL JUICE CAFE","5,0","(5)","Kafe","·","Jl. Kebon Raya No.12A 8, RT.8/RW.6","Tutup","· Buka Min pukul 16.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGQzGCuPLBdA0hzIMmE1zNJ72Q-x8dGmHiWcyeeuAL82nu0rYb6puZFdrfvHZUTEbbAsWekj0QsGREFHSXGnmvTKGd9MUuDFF-1r6bHy9MLH-24zQIZDS9Ae93GJbqE1mqqTw-L-A=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Laris manis ya untuk Natural Juice..""","https://www.google.com/viewer/chooseprovider?mid=/g/11kmpzfvty&g2lbs=AIBNGdWGjQbkBXvu6gfMrs1-Mfcp8RuPXAl3WO-abSUoEeOZSn-s0nDggdjjqZgJsUq2B8BQwdt0y4JlF5VrWuYWFpeg4LGujA%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=MafjaZOOFZDhseMP-aC5-Qk&ei=MafjaZOOFZDhseMP-aC5-Qk&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","",""
"https://www.google.com/maps/place/Cafe+BoPel+Sejahtera/data=!4m7!3m6!1s0x2e69f73debc30ca9:0xb56daff4677c2128!8m2!3d-6.2058861!4d106.7860164!16s%2Fg%2F11rzqm189z!19sChIJqQzD6z33aS4RKCF8Z_SvbbU?authuser=0&hl=id&rclk=1","Cafe BoPel Sejahtera","5,0","(1)","Kedai Kopi","·","QQVP+JCR","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GeSREDgs1a-8dp4h1RTnmQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=345.583&pitch=0&thumbfov=100","","Makan di tempat","","","","","","Bawa pulang","·"
"https://www.google.com/maps/place/Bube+Palmerah+-+Boba+Cafe/data=!4m7!3m6!1s0x2e69f75fde3a6db1:0x374ec7af7e631a44!8m2!3d-6.1997037!4d106.7853358!16s%2Fg%2F11s0x9ls5l!19sChIJsW063l_3aS4RRBpjfq_HTjc?authuser=0&hl=id&rclk=1","Bube Palmerah - Boba Cafe","3,8","(24)","Kedai Kopi","·","Jl. KH. Syahdan Gg. H. Senin No.23, RT.6/RW.12","Buka","· Tutup pukul 00.00","https://maps.gstatic.com/tactile/pane/result-no-thumbnail-2x.png","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""minuman boba terenak,rasanya pas ga bikin eneg, mantull""","","","","","","",""
"https://www.google.com/maps/place/Celvin+Rinaldy+Cafe/data=!4m7!3m6!1s0x2e69f6c7adc9f3d1:0x736b0cb40b3f2f05!8m2!3d-6.2060769!4d106.791572!16s%2Fg%2F11fx7phtj1!19sChIJ0fPJrcf2aS4RBS8_C7QMa3M?authuser=0&hl=id&rclk=1","Celvin Rinaldy Cafe","5,0","(4)","Kafe","·","Jl. Palem Utama No.8, RT.8/RW.8","Buka 24 jam","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fYLCdUs1KYl4VfHvp3ounQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=234.24585&pitch=0&thumbfov=100","","Makan di tempat","","","","","","Bawa pulang","·"
"https://www.google.com/maps/place/Etikopi+Cafe/data=!4m7!3m6!1s0x2e69f7ca003eff75:0xc284056b6161852e!8m2!3d-6.2051086!4d106.7594555!16s%2Fg%2F11r_fdnzb_!19sChIJdf8-AMr3aS4RLoVhYWsFhMI?authuser=0&hl=id&rclk=1","Etikopi Cafe","","","Kafe","·","Jl. Lap. Tenis No.25 2, RT.2/RW.5","Buka 24 jam","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0ft4YmhNLWZ_xm_0CIweZg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=353.49966&pitch=0&thumbfov=100","","Makan di tempat","","","","","","Bawa pulang","·"
"https://www.google.com/maps/place/Atas+Bumi/data=!4m7!3m6!1s0x2e69f786d1dce0c5:0x5efe7e1b794a1e3a!8m2!3d-6.1890895!4d106.8102463!16s%2Fg%2F11jr_nt7w4!19sChIJxeDc0Yb3aS4ROh5KeRt-_l4?authuser=0&hl=id&rclk=1","Atas Bumi","4,6","(19)","Kedai Kopi","·","Jl. K.S. Tubun Blok Matsani Tompel No.8, RT.1/RW.1","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGbp_EvJJwLcQSSEFDli6PyIsbf70YkOvMZNI8GG2wVM94gbdcnupSiM9cp5vHanmmNCVJ2DXpbZTCSWpIlrdP-VuQYN6NWoYf9B_H6da4vEX-HLXqhsTs6uc8YNd65x3zUCE4=w92-h92-k-no","","Makan di tempat","","","","","","Bawa pulang","·"
"https://www.google.com/maps/place/Coffee%27s+Rhythms/data=!4m7!3m6!1s0x2e69f6620e0a257b:0x2e0f30be238d595d!8m2!3d-6.1768557!4d106.8014478!16s%2Fg%2F11c6qhptw6!19sChIJeyUKDmL2aS4RXVmNI74wDy4?authuser=0&hl=id&rclk=1","Coffee's Rhythms","4,7","(122)","Kafe","·","Jl. Tunjung Raya No.1, RT 002/RW 003, Kelurahan No.RT.2, RT.2/RW.3","Buka","· Tutup pukul 03.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH0k3bpJbhl0FdFEO1XFTRBXsb6ERV-Z4GrnmnOD9eCygUb3RVOFJkQmnam4Sn_O0lGSayEfjC8MnEU4wbJqqsAgSDr8siF9uc6J7YpL_gORY7vimwZUtQl0ce_AEPJqMT7EfM=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Kopinya enak, suasananya hangat, mba baristanya cantik wkwkwk""","https://www.google.com/viewer/chooseprovider?mid=/g/11c6qhptw6&g2lbs=AIBNGdUVbMl7IVAc4On7cyE00hft0OQ-ioYGYuVoH8pi0gmSyAtSqKN3V6cY3PPIYK7JKNAPwJ3lRwLl6S56q-AGmvLRrZslnQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=MafjaZOOFZDhseMP-aC5-Qk&ei=MafjaZOOFZDhseMP-aC5-Qk&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","·","Rp 1–25.000","",""
"https://www.google.com/maps/place/Didadu+Boardgame+Arena+%26+Cafe/data=!4m7!3m6!1s0x2e69f78e30ec9c3b:0xebbf0e8b41d8a42!8m2!3d-6.1739343!4d106.78232!16s%2Fg%2F11v78xb9qs!19sChIJO5zsMI73aS4RQoodtOjwuw4?authuser=0&hl=id&rclk=1","Didadu Boardgame Arena & Cafe","4,7","(121)","Kafe","·","·","Segera tutup","· 23.00 · Buka Min pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEWOL1daoi_x085t3Wmu7tbcOnfhC-5vsGcMgNJkaO06h6GaqDzC-SPrGeA0HkLclyaqUnBxvTSMDTR4DXvgr-Lo5_cYYmFw347cqozTsaFcY7ugmJf7SuJtD2zst9PRHZpZ7zDCvyMEQbM=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Kopi-nya enak, aku suka yg butterscotch.""","","","","","","",""
"https://www.google.com/maps/place/Cafe+Azka+Ananda+Zuladha/data=!4m7!3m6!1s0x2e69f70076bc0b7d:0x507efc5878eae6f6!8m2!3d-6.1784708!4d106.7687399!16s%2Fg%2F11g8xdch23!19sChIJfQu8dgD3aS4R9ubqeFj8flA?authuser=0&hl=id&rclk=1","Cafe Azka Ananda Zuladha","5,0","(3)","Kafe","·","Jl. Duri Mas Dalam I No.ujung no 117, RT.8/RW.10","Tutup","· Buka Min pukul 09.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG-CeJlUrDMDyabdyu1tkpG-0YENmQFCbJW99R-MX2jJ0hfOV5B8dDHcj4Vx78_jplz0x72xCv3VXi5NzAeHxpzbB8eamFtYqQMY_hUJt6ouPe8Gp7jGEBNly-MAg8p5r6AAp4=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Poko nya josss""","","","","","","",""
"https://www.google.com/maps/place/Kopi+Ungkapan/data=!4m7!3m6!1s0x2e69f7223e9bcb0d:0x46dbacf2c47d2958!8m2!3d-6.1902908!4d106.8050412!16s%2Fg%2F11hs372mr1!19sChIJDcubPiL3aS4RWCl9xPKs20Y?authuser=0&hl=id&rclk=1","Kopi Ungkapan","4,8","(64)","Kedai Kopi","·","Jl. Aipda KS. Tubun II A No.05 6, RT.1/RW.1","Tutup","· Buka Sen pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGJqFHkA-yKaOn5h0FSYYdJIztJwmGWW69_o_UbOAqyKoA3sv28L8U3PnPwimj5NEeOp6nNSWYOdmIhus5x1u7w_hIXBPNT78h-3WOdgDDQsuYPgddW90UbZV2L3lAZTCQPSFIWlw=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""New hidden gem coffe shop at Jakarta Barat area!""","","","","","","",""
"https://www.google.com/maps/place/Wa%E2%80%99Nick+Cafe/data=!4m7!3m6!1s0x2e69f68d29add787:0xb2874ec526696373!8m2!3d-6.1852788!4d106.7947263!16s%2Fg%2F11gdkxqhn7!19sChIJh9etKY32aS4Rc2NpJsVOh7I?authuser=0&hl=id&rclk=1","Wa’Nick Cafe","4,5","(267)","Kafe","·","Blk. B Jl. Anggrek Neli Murni No.81A 16, RT.16/RW.1","Tutup","· Buka Min pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEEsSUyvF-ACu6yps_Y9KBSKrLEGErSOBlsN_Uywkbub7mF8o3pXFDEwUc2-a62Xa82R9BBDYUNag0Xtpabtfmo09RLxzWPbLO7pGyvS5cLTz6-xpCiUjtwwWcpwecjePr8y2fV=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Karyawan ramah dan baik,saya suka nganter paket dan suka dikasih tips""","","","","·","Rp 25–50 rb","",""
"https://www.google.com/maps/place/Aluna+cafe+%26+resto/data=!4m7!3m6!1s0x2e69f71e0f1a9549:0xe914e7d7fa91c64!8m2!3d-6.1874112!4d106.7711432!16s%2Fg%2F11vt6ghc96!19sChIJSZUaDx73aS4RZBypf31OkQ4?authuser=0&hl=id&rclk=1","Aluna cafe & resto","","","Restoran","·","Jl. Sahabat Baru","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oqDZdjgtvZe1TnukstLQ1w&cb_client=search.gws-prod.gps&w=80&h=92&yaw=344.51593&pitch=0&thumbfov=100","","Makan di tempat","","","","","","",""
"https://www.google.com/maps/place/Cafe+bunda+rayhan/data=!4m7!3m6!1s0x2e69f781f3165565:0xaf3bab39d0e16955!8m2!3d-6.1826283!4d106.7656167!16s%2Fg%2F11fkmkdrjx!19sChIJZVUW84H3aS4RVWnh0DmrO68?authuser=0&hl=id&rclk=1","Cafe bunda rayhan","5,0","(9)","Kafe","·","Jl. Masjid Al Ukhuwah No.13 6, RT.6/RW.1","Tutup","· Buka Min pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGqRK7Lmm8zItz32AMMX15sqVUZgzUdM_FcKEDoTeh1_6qjq8M2JolAKFR3aiHo-zy9mgjzKUa1w-bEYztJFLmQkK_RHYxOup1kQg5Akn9DxKhBytp3p3COdB3FQW-Girc5q9SaQQ=w86-h156-k-no","","Makan di tempat","","","","","","Bawa pulang","·"
