"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","doJOZc","W4Efsd 3","W4Efsd 4","W4Efsd 5","FQ2IWe src","Jn12ke src","ah5Ghc","A1zNzb href","J8zHNe","bbPy1","W4Efsd 6","ah5Ghc 2","ah5Ghc 3"
"https://www.google.com/maps/place/Mangiamoo+Bistro+%26+Gelato/data=!4m7!3m6!1s0x2e69f79a6a5c2fcb:0x9c6aca8c84bfa297!8m2!3d-6.1910412!4d106.7681326!16s%2Fg%2F11m2_3zkdb!19sChIJyy9capr3aS4Rl6K_hIzKapw?authuser=0&hl=id&rclk=1","Mangiamoo Bistro & Gelato","4,4","(48)","·","Rp 75–100 rb","Restoran","·","","AKR Tower, Jl. Panjang No.5 Level GF","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFYyk5B-0G7zz2RBA9cqvYRJiYePyMD748g4OM_FbpIPAaIP7vXvWa7jBPx1qZQe6nDg1u2WgDDHfgl5uIxYQUCHSQFydU2sSlvSyY4H6uXKjPifVdRSmaTJDkyX-xXkvPoJtY1WQ=w138-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""saya makan sekitar 15 menit+ sesudah foto dan rasanya masih enak.""","","","","· Buka Min pukul 09.00","",""
"https://www.google.com/maps/place/RM.+Akoen+Kebon+Jeruk/data=!4m7!3m6!1s0x2e69f71f601d8099:0xa68da7aa5a747b93!8m2!3d-6.1987385!4d106.7662566!16s%2Fg%2F11bx4kz9ky!19sChIJmYAdYB_3aS4Rk3t0WqqnjaY?authuser=0&hl=id&rclk=1","RM. Akoen Kebon Jeruk","4,4","(280)","·","Rp 50–75 rb","China","·","","Jl. Raya Kb. Jeruk No.44A 10, RT.10/RW.1","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFCFscNoiAarOgJYnQXU5satT7f4XaWSeXr6nHKjVVDOfILcPjBURlfgpB3PCktb_8syfzU3K_84-jiBeDt1rc2fsD9TcVrohOIYsUPcyua7HGiXJHAZxq59yUqhSK7Qqa9D-z52w=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Chinese food resto yang rasanya enak dan harganya terjangkau.""","https://www.google.com/viewer/chooseprovider?mid=/g/11bx4kz9ky&g2lbs=AIBNGdUMkXei3us8ExpEeLa2zZcrWlY_1xcM7yHuuXWEpMj4MZwdzj-wwTzubwOfK1pa6LQciUqqO5zLjDdVkB3y271K0dd-0Q%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=o6bjadiDHaGwwcsPo7rGkAU&ei=o6bjadiDHaGwwcsPo7rGkAU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","· Buka Min pukul 10.00","",""
"https://www.google.com/maps/place/Delima+Coffee/data=!4m7!3m6!1s0x2e69f718bd571053:0xb9ecf5e3c22ea0ee!8m2!3d-6.1976378!4d106.765451!16s%2Fg%2F11bt_n9317!19sChIJUxBXvRj3aS4R7qAuwuP17Lk?authuser=0&hl=id&rclk=1","Delima Coffee","4,5","(318)","·","Rp 25–50 rb","Nasi Goreng","·","","Jl. Lapangan Bola Jl. Meruya Ilir Raya No.5, RT.6/RW.1","","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFucTIxPCzwzXdDqowfGzXbGoxAHfx4SaRE630Wo6Hjf8Fm2wEx7i7ZlBb9fBigazp0y03bzFaT9QPX-7GQ79GJoe0gd4-2sev4D3MMEZpI34q_fFk_1h7Z92PpOmciViVhT4nO=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak dan affordable""","","","","· Tutup pukul 00.00","",""
"https://www.google.com/maps/place/rumah+makan+toboh+permai/data=!4m7!3m6!1s0x2e69f6c28e0fbed7:0xbc2ed143b69feebd!8m2!3d-6.1992496!4d106.7847292!16s%2Fg%2F11bw4_jtsr!19sChIJ174PjsL2aS4Rve6ftkPRLrw?authuser=0&hl=id&rclk=1","rumah makan toboh permai","4,7","(41)","·","Rp 25–50 rb","Restoran","·","","Jl. KH. Syahdan, Gang H. Senin No. 65B, RT 10 / RW 12, RT.10/RW.12, Palmerah, RT.10/RW.12","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEWH39wfgBRUxdiNncIS9vKHdDiV3ZXJOcmvioIRixMYRb9PWeOnjO1UaWkaB0tYGiAWKR4rWT83WB0oKK2g-qfa-zr3CdT-i0cEsNVaGoiMtwKysKfGa273SOaHRwNjbQK7w62IA=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Bumbu meresep, enak n yang beli sering antri.""","","","","· Buka Min pukul 07.00","",""
"https://www.google.com/maps/place/Pingwin+Makan/data=!4m7!3m6!1s0x2e69f74e8f059537:0x1e088a1fa7367ae4!8m2!3d-6.2001471!4d106.783618!16s%2Fg%2F11np23g9n2!19sChIJN5UFj073aS4R5Ho2px-KCB4?authuser=0&hl=id&rclk=1","Pingwin Makan","5,0","(2)","","","Indonesia","·","","Jl. Kh.Syahdan Gg. Keluarga No.39 6","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFicLvGYGlXudWong1vnQWC6MR5SKVf8G8FbfFdO4d11vH7_oIEXKmCbHGsHJ5UNbvd_xo0iR2iv29lpR3b5B1KU_kHcM1Ka00R9Jzf_yF6uX0qs1psgPhkbPPTMtzvqRlJ80Sz=w122-h92-k-no","","Makan di tempat","","","","· Buka Min pukul 10.00","Drive-through","Antar tanpa bertemu"
"https://www.google.com/maps/place/Warung+makan+dua+belas+pas/data=!4m7!3m6!1s0x2e69f6e842f7cf83:0xf7169d7ac7c4432f!8m2!3d-6.203966!4d106.7829848!16s%2Fg%2F11b7trrzwj!19sChIJg8_3Quj2aS4RL0PEx3qdFvc?authuser=0&hl=id&rclk=1","Warung makan dua belas pas","4,9","(12)","","","Rumah Makan","·","","Jalan kebun jeruk raya No 12 Kemanggisan, Rawa Belong, RT.3/RW.13, Palmerah, Jakarta, RT.7/RW.15","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGbO7UFN9uezCjFX4AVgmMk_4mNQ0cesUxPbb42iBPICVH22-AXhOLY4QTjIlj5F25eXkkByE-4Hrwinz8bAn0j_nNFwKrjq2kXOtTJRDbCwm_mVJOnfNBoJjoRpIrNB9FCmxaYLA=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Wis enak sing dagang ayu nemen Adine ya ayu 🤭🤭🤭🤣🤣👍👍""","","","","· Buka Min pukul 07.00","",""
"https://www.google.com/maps/place/Warung+Makan+Permata/data=!4m7!3m6!1s0x2e69f68a7066f125:0x53fcd5bab5b8f318!8m2!3d-6.1864567!4d106.787443!16s%2Fg%2F11gy7zhx25!19sChIJJfFmcIr2aS4RGPO4tbrV_FM?authuser=0&hl=id&rclk=1","Warung Makan Permata","4,8","(43)","·","Rp 1–25.000","Restoran","·","","Jl. Kemanggisan Raya No.47, RT.1/RW.7","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHebq9S5if67Sk6dsm6K95xGmF3e2ZwF3gpzQHWaxEr3BSJxC6COIQ4lE9tyoPfolhN18uaHBdzSuMx24rtDTaiO1wmZ3vRUI1uoB08xyRid92WMIxh8Pgd18N48EJ-nQhwQhQnbokkCzM=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Menu","","","","","makanan","nya enak, udah gitu murah meriah banget"""
"https://www.google.com/maps/place/Warung+Makan+Indomie/data=!4m7!3m6!1s0x2e69f6c36c395c65:0xd6095c8cd3b79f6!8m2!3d-6.2015607!4d106.7849139!16s%2Fg%2F11bxf28wp8!19sChIJZVw5bMP2aS4R9nk7zciVYA0?authuser=0&hl=id&rclk=1","Warung Makan Indomie","5,0","(1)","","","Jawa","·","","·","Jalan U No 23 Rt 007 Rw 12 Palmerah Palmerah, RT.9/RW.15","Buka 24 jam","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nk1UEs6t9jpkO4zvSBUHYw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=302.5149&pitch=0&thumbfov=100","","Makan di tempat","","","","","Bawa pulang",""
"https://www.google.com/maps/place/Waroeng+Eddy/data=!4m7!3m6!1s0x2e69f70e32e9232b:0x1dd7b325f9e44785!8m2!3d-6.1950488!4d106.7560066!16s%2Fg%2F1wjw92pj!19sChIJKyPpMg73aS4RhUfk-SWz1x0?authuser=0&hl=id&rclk=1","Waroeng Eddy","4,5","(397)","·","Rp 25–50 rb","Jawa","·","","Jalan Pesanggrahan Raya Nomor 3E, Kelurahan : Meruya Utara Kecamatan : Kembangan, RT.7/RW.5","Restoran penuh warna plus menu ala Jawa","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFP1AYpqU6Aud6gYV_qj2cwI5czR4SXDLbL_L1fqMi5U3OdTKKZUFvudAjmBrWDzWrrv5QIC88xlGoActuIQM9jp_u4b9_-_Ilmptuw_okK_qm21lVMbkxVGL4WLT7ZjMexXLNnxA=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""makan berdua tapi nyoba beberapa menu, cocok semua, enak!""","https://www.google.com/viewer/chooseprovider?mid=/g/1wjw92pj&g2lbs=AIBNGdXfv4PKs8ZsFBCe6I8u17ijeiHVHnP582gLEH0YkaRUVW-D-g0HySMKiRLJSsv8JwziSBjccyNpnfEJvWH-61eNfjqT_A%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=o6bjadiDHaGwwcsPo7rGkAU&ei=o6bjadiDHaGwwcsPo7rGkAU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","· Buka Min pukul 08.00","",""
"https://www.google.com/maps/place/Ayam+Keprabon+Express/data=!4m7!3m6!1s0x2e69f6dcb4d4c489:0xa8054e4961cdbf10!8m2!3d-6.202284!4d106.7824203!16s%2Fg%2F11f0kv6fq3!19sChIJicTUtNz2aS4REL_NYUlOBag?authuser=0&hl=id&rclk=1","Ayam Keprabon Express","4,5","(274)","·","Rp 25–50 rb","Ayam","·","","·","4, Jl. Anggrek Cakra No.1A 4, RT.4/RW.6","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEG24-5UlUkk7ZnH7wNQQWeEk0byI_JskKjgjbaut_-NC3IKfG91qnBwd0BhG-BBWGVXJdIIe8LgSWZSNpJuRFm66hiSF9cgVzRutjlL9PAbP7Rw7Dxuksxh7sDpbRrNeOaI5bBdg=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","https://www.google.com/viewer/chooseprovider?mid=/g/11f0kv6fq3&g2lbs=AIBNGdVJCMKMwdYAmAjSPq7Wre1ypFfpnNqNx_rVVZfl8gGrPMfkc3x3FsxtzL8TZmV9LxqaqwlHxgv9cfQVgMdRKCpOqFGi4A%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=o6bjadiDHaGwwcsPo7rGkAU&ei=o6bjadiDHaGwwcsPo7rGkAU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","· Tutup pukul 00.00","Makanan","nya enak dan murah, karyawan nya gercep dan ramah"""
"https://www.google.com/maps/place/Gembong+sambel/data=!4m7!3m6!1s0x2e69f6e7e151b75d:0xe417d29876470f39!8m2!3d-6.1972072!4d106.78221!16s%2Fg%2F11f3n3tlzr!19sChIJXbdR4ef2aS4ROQ9HdpjSF-Q?authuser=0&hl=id&rclk=1","Gembong sambel","4,4","(182)","·","Rp 25–50 rb","Restoran","·","","·","4, Jl. Kemanggisan Raya No.7, RT.4/RW.5","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFZAANr8wxRomYuXPfjXLd_p_UEdHqRyKf30Ja0DOmcoB87tt-5dQtkLQoG1_wi-hLVk3YBay5PDQP2NdZfjt-jn_dm-V2OXIzUT23P-5KDa7WuL6Ug9nnX2VDeLw0t80hiBXoLOQ=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak enak banget","","","","· Buka Min pukul 09.00","makanan","nya ga ada yg gagal"""
"https://www.google.com/maps/place/Hijoo+Salad+-+Kedoya/data=!4m7!3m6!1s0x2e69f79a0d3bb901:0x80d4b951714127c!8m2!3d-6.1865696!4d106.7575602!16s%2Fg%2F11sbw3c8cf!19sChIJAbk7DZr3aS4RfBIUF5VLDQg?authuser=0&hl=id&rclk=1","Hijoo Salad - Kedoya","4,8","(170)","·","Rp 50–75 rb","Salad","·","","Metropark Residence Tower Milan UG 29Jl. Pilar Mas Utama No.Raya, RT.7/RW.3","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFqbeAGhXobEiGhTp_7aunICs6dptMhYSEhUy26SBwK9OdnpGMJmrSLfZczC9KeLa08_ZIoglXAVWhYpCUrPq7mYOthHRcGzLmprioMkZjlVVNp4tjHKyFXVaAiFkOXfo4kCaK4=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ayam panggangnya empuk dan beraroma smokey, kulitnya lembut.""","https://www.google.com/viewer/chooseprovider?mid=/g/11sbw3c8cf&g2lbs=AIBNGdWepLjwpC5qpxWPvLLTrPdFmNV9BJNgeAeysNXXj72l02hHArBWi8AxNTZTNzgTprgYYsKFuiqSZ-duJi2x7YiS5nKkrQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=o6bjadiDHaGwwcsPo7rGkAU&ei=o6bjadiDHaGwwcsPo7rGkAU&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","· Buka Min pukul 06.00","",""
"https://www.google.com/maps/place/Mandarin+Chicken+Rice/data=!4m7!3m6!1s0x2e69f71b74ce6b57:0x5fb629ab8d46591d!8m2!3d-6.1905935!4d106.7632022!16s%2Fg%2F11bxg9lx4_!19sChIJV2vOdBv3aS4RHVlGjasptl8?authuser=0&hl=id&rclk=1","Mandarin Chicken Rice","3,8","(183)","·","Rp 50–75 rb","China","·","","·","Komplek Gedung RS Siloam, Jl. Perjuangan Kav. 8, RT.14/RW.10, Kebon Jeruk, RT.14/RW.10","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE0gWoE9ldJKiufXrUwzGIHtMZUxocXnczajF0ZPJFDJ1woODOXlaI8bEdlP94LiMLPy82SVSlXAAcqiNO_woWrGETGV6M0727aqsp0xKWgnnhiv_7nssa6gTCTyV7oBIh0MgCS=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Beli nasi goreng 60rb, masih enakan nasi goreng 20rb di koperasi.""","","","","· Buka Min pukul 08.00","",""
"https://www.google.com/maps/place/Layar+Seafood+%26+Ikan+Bakar+Pesanggrahan/data=!4m7!3m6!1s0x2e69f716e3eecd51:0xd946d87a48641634!8m2!3d-6.1956147!4d106.7554717!16s%2Fg%2F11cjh_y82z!19sChIJUc3u4xb3aS4RNBZkSHrYRtk?authuser=0&hl=id&rclk=1","Layar Seafood & Ikan Bakar Pesanggrahan","4,6","(7.330)","·","$$","Hidangan Laut","·","","·","1, Jl. Pesanggrahan No.80, RT.1/RW.3","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGkXK6zLuDh7V_V9Zlb7VonKrS5Wmfd6jWo9QyknKCf8CDnJ755B0e8ZgQY2DqUw3AJV24gJcpHLccvYlFpKQIgXDTKA5PonoCdODnP8KA4hS3iFwEwiv1-TtZrRGimnqCIbCwZ=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""The food is Good, rasanya nendang & khas banget.""","https://www.google.com/viewer/chooseprovider?mid=/g/11cjh_y82z&g2lbs=AIBNGdXWZZfYHTFwNe8yaDtJ7FBOJYJsWIyidrqnQDfZ-bvML3tasHaSvRDNxphvOQub9Fy9Qz5wodmOqLYzlIkxMd4yIXQItg%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=o6bjadiDHaGwwcsPo7rGkAU&ei=o6bjadiDHaGwwcsPo7rGkAU&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","· Buka Min pukul 11.00","",""
"https://www.google.com/maps/place/Kedai+Don+Don+2/data=!4m7!3m6!1s0x2e69f71bc7423b93:0xc300d6c163ee1c2d!8m2!3d-6.1925159!4d106.7628196!16s%2Fg%2F11dyzd5vf_!19sChIJkztCxxv3aS4RLRzuY8HWAMM?authuser=0&hl=id&rclk=1","Kedai Don Don 2","4,6","(50)","","","Kafe","·","","RQ47+X4W, Jl. Pejuangan Gg. Melati, RT.13/RW.10","","Segera tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHSKN8SUR-UXpFKe-NDw70ag9fW3YSP2GtutbXt3_cFc53BJDcwxtP2zjovhsK41HZg5rlirgmBzrLlHqQFX8U0y5vKnMxuyms3-yVm8M0be6J_xnXwQqblCHL4pPOuQlDOJBbf=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","","","","· 23.00 · Buka Min pukul 13.00","makanan","enak harga murah, pas bgt buat kantong anak kos."""
"https://www.google.com/maps/place/RENZ+CAFE/data=!4m7!3m6!1s0x2e69f7595fcb6039:0xfbc2896818dee2a8!8m2!3d-6.1936646!4d106.7558942!16s%2Fg%2F11xvf3gsk_!19sChIJOWDLX1n3aS4RqOLeGGiJwvs?authuser=0&hl=id&rclk=1","RENZ CAFE","5,0","(664)","·","Rp 50–75 rb","Restoran","·","","·","Jl. Pesanggrahan No.35A","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGygi4hhFJSYky-sCqF9LQTTM27OZBROhA8DhgM4BlQD7qDJERpBwwMTpZ20ofG1frkIGxt8jLMFQ3fE0QabuFWgC-sVHyX--KNeJcGGCOi7IWi3fE8jCMv5N0lgqkEjilkpVzy3mF2jP8=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","https://www.google.com/viewer/chooseprovider?mid=/g/11xvf3gsk_&g2lbs=AIBNGdUXYJg--pe0RwZYMB6unQDPorJgpPT9qP23jzDHVIvhZKGmZnj3A23BKeRKen_nCdkvmMbPyvqootTbjy30RxOmBSIcbg%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=o6bjadiDHaGwwcsPo7rGkAU&ei=o6bjadiDHaGwwcsPo7rGkAU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","· Tutup pukul 00.00","makanan","overall enak, tempatnya cozy banget dan estetik, recommended!"""
"https://www.google.com/maps/place/Aka+Express/data=!4m7!3m6!1s0x2e69f7efaef69553:0x81498d6f53f369a0!8m2!3d-6.1994076!4d106.7822846!16s%2Fg%2F11rj5k9x_5!19sChIJU5X2ru_3aS4RoGnzU2-NSYE?authuser=0&hl=id&rclk=1","Aka Express","4,9","(15)","·","Rp 1–25.000","Rumah Makan","·","","Jalan Kebun Jeruk Batu Sari 11 A Kebun Jeruk, RT.11/RW.3","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHUgEFq_wutLrXuORTlM-H1iPjNlL1Q69PcuTNgfZhDwGCYDPyjHIkPdA82dwM9deD62tvEax7Qx-GWsrxf2jyjPagEQVIwGI9u8f9E3j-rc2OmNpPfZnhKmpegE_-txPTsM4Ds=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya bersih, makanannya enak, harganya standar untuk daerah jakarta.""","","","","· Buka Min pukul 07.30","",""
"https://www.google.com/maps/place/Kwetiau+79/data=!4m7!3m6!1s0x2e69f6dcbe8f7a57:0x9feb05e4c4111047!8m2!3d-6.2024594!4d106.7809263!16s%2Fg%2F1pzt3443g!19sChIJV3qPvtz2aS4RRxARxOQF658?authuser=0&hl=id&rclk=1","Kwetiau 79","4,4","(125)","·","Rp 25–50 rb","Restoran","·","","·","Jalan Anggrek cakra no 17 Kemanggisan, RT.4/RW.6","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGUdg7mr-MzzAgxaF0XNoN2mcTW0CL7vZSP7CG65rqs6UwiAN5TPoUIA8qL0S3ZkR5nC1Lh0E7l_FchETqC1FpmqkLxsrCowXsHUiM6YC0pU1NbIt4cEMw6mrSUNRX-Z9tz3e5q=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enak dan murah langganan dari zaman kuliah 2018""","","","","· Buka Sen pukul 08.15","",""
"https://www.google.com/maps/place/The+Cortado/data=!4m7!3m6!1s0x2e69f6c320c15a6b:0x3c205561b81fd46b!8m2!3d-6.2007302!4d106.7836272!16s%2Fg%2F11bwm6pjk1!19sChIJa1rBIMP2aS4Ra9QfuGFVIDw?authuser=0&hl=id&rclk=1","The Cortado","4,4","(1.197)","·","$$","Kedai Kopi","·","","·","Jl. Kyai H. Syahdan No.36, RT.6/RW.12","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEdP6iqdZ4qAy1v3vqczSyrfvRsa2RoBCEJ3KZEPBC987KQg478cPESUouS5To1dmepKHOpex5qnXhm3D1FrFFqPC5bhu04PyQTrxMLmoztKxnX4qyiAeyh8_QXu5SSNdVOdawG=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Menu","https://www.google.com/viewer/chooseprovider?mid=/g/11bwm6pjk1&g2lbs=AIBNGdXTp2liWVdS3EP-p6a5fIyl1ORZGIzCLshHgsX8tOli-YwjvkLmM-KxHXJmzDs0IiP4Y7-43gZ_Dj0FPuAyB21Cl5TSOg%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=o6bjadiDHaGwwcsPo7rGkAU&ei=o6bjadiDHaGwwcsPo7rGkAU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","· Tutup pukul 01.00","makanan","dan minuman pun bervariasi dengan harga kantong mahasiswa."""
"https://www.google.com/maps/place/Dong+Khoi+Cafe,+AKR+Tower/data=!4m7!3m6!1s0x2e69f700078b3221:0x6316c65a44f07ee0!8m2!3d-6.1910803!4d106.7678432!16s%2Fg%2F11wr5_v4hd!19sChIJITKLBwD3aS4R4H7wRFrGFmM?authuser=0&hl=id&rclk=1","Dong Khoi Cafe, AKR Tower","4,8","(88)","·","Rp 100–125 rb","Kedai Kopi","·","","Jl. Panjang No.5","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFaxGvsvWd6ef3IpSon8D0a7bCH209j6S36XUmBqaicwoTKebtGgk2jsmceeG_PgGeMxxCKqZ7OWkWElhMhNyXAjnlT5MUEi3Ssno-MI8tD-E53JIMgf7ZH6zqCcCMPoYnhFJ2f28ePAvok=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Mantap, enak bangett
Kuahnya beh besttt""","https://www.google.com/viewer/chooseprovider?mid=/g/11wr5_v4hd&g2lbs=AIBNGdXhwc5iQNitZzFy1DogDi_dyMvV7pNWx2Fdkp1Z4YudWcZDLfQhragxOaI_hzgZ7V6SwDWqA0RXGFwb6QIOHdqkX9Iy9Q%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=pabjabrnIYuWseMP0e6SgQU&ei=pabjabrnIYuWseMP0e6SgQU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","· Buka Min pukul 07.00","",""
"https://www.google.com/maps/place/Kim+Lai+Pontianak/data=!4m7!3m6!1s0x2e69f6c4b184a141:0x172d1ff6ec2f41f2!8m2!3d-6.2042326!4d106.7829074!16s%2Fg%2F1hm1v9757!19sChIJQaGEscT2aS4R8kEv7PYfLRc?authuser=0&hl=id&rclk=1","Kim Lai Pontianak","4,2","(319)","·","Rp 25–50 rb","China","·","","·","Jl. Rw. Belong No.25A 1, RT.1/RW.6","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFucrtgpMtfDvICjD0HsckGgvUynPZW4szCYwtVh1sAvbK3Nyrl66nn2kSp73l4TWXPNmJu31lFnQqo6IgOkZ2BGp3kPxtGjxszrynXkkLkbqEdNbZvnlAi87_x6xV3r7Cl4Sc=w125-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","https://www.google.com/viewer/chooseprovider?mid=/g/1hm1v9757&g2lbs=AIBNGdUN1ICOKc9mn6nGpL-B6JHaUkq5zzEA1WbaIdUrNyPdVdz756rGx51ArB3sX7blFbsfrao0hvwBqXEWFbqmVCqHjYAhfQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=pabjabrnIYuWseMP0e6SgQU&ei=pabjabrnIYuWseMP0e6SgQU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","· Buka Min pukul 11.00","Makanan","dan menunya enak-enak, cap cay bisa request banyak kuahnya."""
"https://www.google.com/maps/place/Taco+Bell+-+Jalan+Panjang/data=!4m7!3m6!1s0x2e69f746bd0a7c77:0xfa03e053e037ce2f!8m2!3d-6.2010454!4d106.7694953!16s%2Fg%2F11rn6h76zr!19sChIJd3wKvUb3aS4RL8434FPgA_o?authuser=0&hl=id&rclk=1","Taco Bell - Jalan Panjang","4,5","(633)","·","Rp 50–75 rb","Makanan Siap Saji","·","","·","Jl. Raya Kelapa Dua, Jl. Musyawarah No.63, RT.2/RW.13","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGntrB3pS8n8KQUIRdRnmhDvBkOLsoeeiA0i1_tOsY-EXMFb7i17bLRMZDta01ERvKcSM6SGITNkXVqOkMu_desGCMdJXFkCN7H7lKAybZdDrxLYT45vMBzmG4le_s3HVP3JDmE=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Untuk Makanannya Sendiri Enak

⚠️ Beda Lidah, Beda Rasa, Beda Selera⁣""","https://www.google.com/viewer/chooseprovider?mid=/g/11rn6h76zr&g2lbs=AIBNGdXgypEiMy2wNlN9oMIRif1hQ4HHx-YIiraQUz-sii-MJbiL3xEky2D3-R68_jKB-BhglJn74PZ_fuRl5aIKXoTSF3xTKQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=pabjabrnIYuWseMP0e6SgQU&ei=pabjabrnIYuWseMP0e6SgQU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","· Tutup pukul 00.00","",""
